Date,"crack:(-3, 2, 1)","crack:(-1, 1, 0)","crack:(-1, 0, 1)","crack:(0, -1, 1)"
2010-01-28,-156878.4,-67320.4,-22237.600000000006,45082.799999999996
2010-01-29,-156476.4,-67158.4,-22159.600000000006,44998.799999999996
2010-02-01,-157765.8,-67913.0,-21939.800000000003,45973.2
2010-02-02,-155733.0,-67109.4,-21514.20000000001,45595.19999999999
2010-02-03,-153962.40000000002,-66090.8,-21780.800000000003,44310.0
2010-02-04,-153152.40000000002,-65837.6,-21477.199999999997,44360.4
2010-02-05,-155248.8,-66592.4,-22064.0,44528.4
2010-02-08,-156261.0,-66973.2,-22314.600000000006,44658.59999999999
2010-02-09,-156725.40000000002,-67363.20000000001,-21999.0,45364.200000000004
2010-02-10,-158632.2,-68133.20000000001,-22365.800000000003,45767.4
2010-02-11,-159673.2,-68611.8,-22449.59999999999,46162.20000000001
2010-02-12,-158596.2,-67722.20000000001,-23151.800000000003,44570.4
2010-02-16,-159054.59999999998,-68136.79999999999,-22780.999999999985,45355.80000000001
2010-02-17,-157990.2,-67663.0,-22664.199999999997,44998.8
2010-02-18,-155957.99999999997,-66744.79999999999,-22468.399999999994,44276.4
2010-02-19,-155723.39999999997,-66691.79999999999,-22339.800000000003,44351.99999999999
2010-02-22,-153571.2,-65677.6,-22216.000000000015,43461.599999999984
2010-02-23,-155391.0,-66336.0,-22718.999999999985,43617.000000000015
2010-02-24,-155110.8,-65863.2,-23384.399999999994,42478.8
2010-02-25,-156899.39999999997,-66511.2,-23876.999999999985,42634.20000000001
2010-02-26,-156451.19999999998,-66312.79999999999,-23825.600000000006,42487.19999999999
2010-03-01,-156780.0,-66709.4,-23361.20000000001,43348.19999999998
2010-03-02,-154906.8,-65967.4,-22972.0,42995.4
2010-03-03,-152613.59999999998,-65015.4,-22582.79999999999,42432.60000000001
2010-03-04,-152851.2,-64939.200000000004,-22972.800000000003,41966.4
2010-03-05,-152382.60000000003,-64662.6,-23057.40000000001,41605.19999999999
2010-03-08,-151623.59999999998,-64268.2,-23087.199999999997,41181.0
2010-03-09,-153570.6,-65101.99999999999,-23366.600000000006,41735.39999999999
2010-03-10,-152178.59999999998,-64660.4,-22857.79999999999,41802.60000000001
2010-03-11,-153389.40000000002,-65230.600000000006,-22928.20000000001,42302.399999999994
2010-03-12,-153089.40000000002,-65074.6,-22940.20000000001,42134.39999999999
2010-03-15,-153003.0,-64987.0,-23029.0,41958.0
2010-03-16,-151936.8,-64694.6,-22547.59999999999,42147.00000000001
2010-03-17,-151653.59999999998,-64467.2,-22719.199999999997,41748.0
2010-03-18,-151239.59999999998,-64166.799999999996,-22906.0,41260.799999999996
2010-03-19,-152115.59999999998,-64499.4,-23116.800000000003,41382.6
2010-03-22,-153661.2,-65104.2,-23452.800000000003,41651.399999999994
2010-03-23,-153276.6,-65137.0,-23002.600000000006,42134.399999999994
2010-03-24,-154177.2,-65584.20000000001,-23008.800000000003,42575.4
2010-03-25,-154290.0,-65651.20000000001,-22987.59999999999,42663.60000000001
2010-03-26,-153548.4,-65553.8,-22440.79999999999,43113.000000000015
2010-03-29,-153519.0,-65447.4,-22624.199999999997,42823.200000000004
2010-03-30,-153203.40000000002,-65252.6,-22698.199999999997,42554.4
2010-03-31,-152434.2,-65168.4,-22097.40000000001,43070.99999999999
2010-04-01,-152794.8,-65585.4,-21623.999999999985,43961.400000000016
2010-04-05,-153685.19999999998,-66222.4,-21240.399999999994,44982.0
2010-04-06,-154471.2,-66522.2,-21426.800000000003,45095.399999999994
2010-04-07,-155438.4,-66973.4,-21491.600000000006,45481.799999999996
2010-04-08,-156005.4,-67172.2,-21661.0,45511.2
2010-04-09,-155443.80000000005,-67080.20000000001,-21283.40000000001,45796.799999999996
2010-04-12,-153456.0,-66227.2,-21001.59999999999,45225.600000000006
2010-04-13,-151649.40000000002,-65370.200000000004,-20909.0,44461.200000000004
2010-04-14,-153882.0,-66177.4,-21527.199999999997,44650.200000000004
2010-04-15,-153009.59999999998,-66120.4,-20768.800000000003,45351.59999999999
2010-04-16,-152389.2,-66106.8,-20175.600000000006,45931.2
2010-04-19,-152191.8,-65516.0,-21159.800000000003,44356.2
2010-04-20,-151143.0,-65123.0,-20897.0,44226.0
2010-04-21,-149406.59999999998,-64877.4,-19651.800000000003,45225.6
2010-04-22,-147610.2,-64162.4,-19285.40000000001,44876.99999999999
2010-04-23,-145935.6,-63360.6,-19214.399999999994,44146.200000000004
2010-04-26,-144763.2,-62953.0,-18857.20000000001,44095.79999999999
2010-04-27,-140953.19999999998,-61785.2,-17382.79999999999,44402.40000000001
2010-04-28,-142944.6,-62371.99999999999,-18200.600000000006,44171.39999999999
2010-04-29,-145787.39999999997,-63322.4,-19142.59999999999,44179.80000000001
2010-04-30,-143574.0,-62513.200000000004,-18547.59999999999,43965.60000000001
2010-05-03,-139460.39999999997,-61053.799999999996,-17352.800000000003,43700.99999999999
2010-05-04,-142189.2,-62345.6,-17498.0,44847.6
2010-05-05,-145580.40000000002,-63851.200000000004,-17878.0,45973.200000000004
2010-05-06,-145358.39999999997,-63683.399999999994,-17991.59999999999,45691.8
2010-05-07,-143415.6,-62993.8,-17428.0,45565.8
2010-05-10,-142786.19999999995,-62688.799999999996,-17408.59999999999,45280.200000000004
2010-05-11,-138762.0,-61309.6,-16142.800000000003,45166.799999999996
2010-05-12,-134527.2,-59951.200000000004,-14624.800000000003,45326.4
2010-05-13,-133204.8,-59343.799999999996,-14517.199999999997,44826.6
2010-05-14,-133230.59999999998,-59254.4,-14721.800000000003,44532.6
2010-05-17,-139174.2,-61407.8,-16358.600000000006,45049.2
2010-05-18,-138609.6,-60887.8,-16834.0,44053.8
2010-05-19,-140977.80000000002,-61839.6,-17298.600000000006,44540.99999999999
2010-05-20,-142015.2,-62289.00000000001,-17437.199999999997,44851.80000000001
2010-05-21,-140230.8,-61667.6,-16895.59999999999,44772.00000000001
2010-05-24,-139825.2,-61434.399999999994,-16956.40000000001,44477.999999999985
2010-05-25,-139964.39999999997,-61654.4,-16655.59999999999,44998.80000000001
2010-05-26,-142398.0,-62503.4,-17391.199999999997,45112.200000000004
2010-05-27,-142341.00000000003,-62578.200000000004,-17184.600000000006,45393.6
2010-05-28,-141558.6,-62367.8,-16823.0,45544.8
2010-06-01,-142525.2,-62830.0,-16865.199999999997,45964.8
2010-06-02,-138211.8,-61278.799999999996,-15654.200000000012,45624.599999999984
2010-06-03,-137439.0,-60714.6,-16009.799999999988,44704.80000000001
2010-06-04,-138773.4,-61222.4,-16328.600000000006,44893.799999999996
2010-06-07,-138151.80000000002,-61169.200000000004,-15813.399999999994,45355.80000000001
2010-06-08,-140415.0,-61962.8,-16489.40000000001,45473.399999999994
2010-06-09,-141474.0,-62227.600000000006,-17018.79999999999,45208.80000000002
2010-06-10,-141212.40000000002,-62034.0,-17144.40000000001,44889.59999999999
2010-06-11,-139014.60000000003,-61207.600000000006,-16599.40000000001,44608.2
2010-06-14,-139926.6,-61426.2,-17074.20000000001,44351.999999999985
2010-06-15,-139809.0,-61352.0,-17105.0,44247.0
2010-06-16,-138261.0,-61086.6,-16087.800000000003,44998.799999999996
2010-06-17,-132475.2,-59417.0,-13641.199999999997,45775.8
2010-06-18,-135289.8,-60325.8,-14638.199999999997,45687.600000000006
2010-06-21,-136029.0,-60877.399999999994,-14274.199999999997,46603.2
2010-06-22,-135916.2,-60508.0,-14900.199999999997,45607.8
2010-06-23,-137586.0,-61158.399999999994,-15269.200000000012,45889.19999999998
2010-06-24,-137595.6,-60848.0,-15899.600000000006,44948.399999999994
2010-06-25,-136094.4,-60077.4,-15939.600000000006,44137.799999999996
2010-06-28,-137351.40000000002,-60668.6,-16014.199999999997,44654.4
2010-06-29,-138716.39999999997,-61092.799999999996,-16530.800000000003,44561.99999999999
2010-06-30,-139672.2,-60980.200000000004,-17711.800000000003,43268.4
2010-07-01,-140091.0,-60937.8,-18215.40000000001,42722.399999999994
2010-07-02,-140298.6,-60963.6,-18371.399999999994,42592.200000000004
2010-07-06,-140284.8,-61072.4,-18139.999999999985,42932.400000000016
2010-07-07,-139435.8,-60894.4,-17647.0,43247.4
2010-07-08,-140261.39999999997,-61180.799999999996,-17899.800000000003,43280.99999999999
2010-07-09,-139767.0,-61037.0,-17693.0,43344.0
2010-07-12,-141319.8,-61661.0,-17997.800000000003,43663.2
2010-07-13,-141019.2,-61588.8,-17841.59999999999,43747.20000000001
2010-07-14,-142474.2,-62134.0,-18206.199999999997,43927.8
2010-07-15,-142449.0,-61957.600000000006,-18533.800000000003,43423.8
2010-07-16,-141869.40000000002,-61835.8,-18197.800000000003,43638.0
2010-07-19,-142316.40000000002,-61918.99999999999,-18478.40000000001,43440.599999999984
2010-07-20,-142386.6,-61775.8,-18835.0,42940.8
2010-07-21,-141724.8,-61209.4,-19306.0,41903.4
2010-07-22,-140251.2,-60639.8,-18971.59999999999,41668.20000000001
2010-07-23,-141840.60000000003,-61344.6,-19151.40000000001,42193.19999999999
2010-07-26,-143550.0,-62033.399999999994,-19483.199999999997,42550.2
2010-07-27,-144502.8,-62342.6,-19817.59999999999,42525.00000000001
2010-07-28,-143065.19999999998,-61807.4,-19450.399999999994,42357.00000000001
2010-07-29,-142294.8,-61652.799999999996,-18989.199999999997,42663.6
2010-07-30,-141490.2,-61344.00000000001,-18802.199999999997,42541.80000000001
2010-08-02,-142028.4,-61797.8,-18432.79999999999,43365.000000000015
2010-08-03,-141618.0,-61957.799999999996,-17702.40000000001,44255.39999999999
2010-08-04,-142839.59999999998,-62654.799999999996,-17530.0,45124.799999999996
2010-08-05,-142996.8,-62640.0,-17716.800000000003,44923.2
2010-08-06,-145072.8,-63501.399999999994,-18070.0,45431.399999999994
2010-08-09,-146631.59999999998,-64029.399999999994,-18572.79999999999,45456.600000000006
2010-08-10,-146940.0,-64202.200000000004,-18535.59999999999,45666.60000000001
2010-08-11,-149725.2,-65655.6,-18413.999999999985,47241.60000000001
2010-08-12,-149575.80000000005,-65173.200000000004,-19229.40000000001,45943.799999999996
2010-08-13,-150050.40000000002,-65461.6,-19127.199999999997,46334.4
2010-08-16,-151171.2,-65954.20000000001,-19262.800000000003,46691.4
2010-08-17,-148775.39999999997,-65270.399999999994,-18234.59999999999,47035.8
2010-08-18,-147005.4,-64554.399999999994,-17896.600000000006,46657.79999999999
2010-08-19,-147721.8,-64909.4,-17903.0,47006.4
2010-08-20,-146421.60000000003,-64110.6,-18200.40000000001,45910.19999999999
2010-08-23,-148621.19999999995,-65242.799999999996,-18135.59999999999,47107.200000000004
2010-08-24,-147693.0,-65100.0,-17493.0,47607.0
2010-08-25,-147679.2,-65381.0,-16917.20000000001,48463.79999999999
2010-08-26,-144831.6,-64347.8,-16136.0,48211.8
2010-08-27,-144957.0,-64217.4,-16522.199999999997,47695.200000000004
2010-08-30,-144966.59999999998,-64041.4,-16883.800000000003,47157.6
2010-08-31,-142792.2,-63378.2,-16035.800000000003,47342.399999999994
2010-09-01,-144024.59999999998,-64036.799999999996,-15951.0,48085.799999999996
2010-09-02,-143734.19999999998,-63781.799999999996,-16170.600000000006,47611.19999999999
2010-09-03,-142860.59999999998,-63450.0,-15960.599999999991,47489.40000000001
2010-09-07,-139491.00000000003,-62377.200000000004,-14736.600000000006,47640.6
2010-09-08,-140374.2,-62684.2,-15005.800000000003,47678.399999999994
2010-09-09,-140008.8,-62432.2,-15144.399999999994,47287.8
2010-09-10,-141930.0,-63048.8,-15832.399999999994,47216.40000000001
2010-09-13,-142751.40000000002,-63473.8,-15803.800000000003,47670.0
2010-09-14,-142299.6,-63571.0,-15157.600000000006,48413.399999999994
2010-09-15,-140346.0,-63064.0,-14218.0,48846.0
2010-09-16,-140582.40000000002,-63201.600000000006,-14179.199999999997,49022.40000000001
2010-09-17,-138576.0,-62612.6,-13350.799999999988,49261.80000000001
2010-09-20,-138143.99999999997,-62605.799999999996,-12932.399999999994,49673.4
2010-09-21,-137823.0,-62645.799999999996,-12531.400000000009,50114.39999999999
2010-09-22,-139113.59999999998,-63150.2,-12813.199999999997,50337.0
2010-09-23,-138864.59999999998,-62948.2,-12968.199999999997,49980.0
2010-09-24,-139623.59999999998,-63010.8,-13601.999999999985,49408.80000000002
2010-09-27,-139898.4,-62969.4,-13959.600000000006,49009.799999999996
2010-09-28,-138979.2,-62717.6,-13544.0,49173.6
2010-09-29,-137219.40000000002,-62469.8,-12279.800000000003,50190.0
2010-09-30,-136707.59999999998,-62345.4,-12016.800000000003,50328.6
2010-10-01,-136245.59999999998,-61855.4,-12534.800000000003,49320.6
2010-10-04,-135693.0,-61443.0,-12807.0,48636.0
2010-10-05,-136286.40000000002,-61440.6,-13405.199999999997,48035.4
2010-10-06,-134744.39999999997,-60573.799999999996,-13596.800000000003,46976.99999999999
2010-10-07,-135600.0,-60605.6,-14388.800000000003,46216.799999999996
2010-10-08,-134517.00000000003,-60201.200000000004,-14114.600000000006,46086.6
2010-10-11,-132087.60000000003,-59150.6,-13786.400000000009,45364.19999999999
2010-10-12,-134654.99999999997,-60357.799999999996,-13939.399999999994,46418.4
2010-10-13,-133525.8,-59925.4,-13675.0,46250.4
2010-10-14,-135757.8,-60848.6,-14060.599999999991,46788.00000000001
2010-10-15,-136414.8,-60782.0,-14850.800000000003,45931.2
2010-10-18,-136115.40000000002,-60648.6,-14818.199999999997,45830.4
2010-10-19,-137509.8,-61343.0,-14823.800000000003,46519.2
2010-10-20,-139017.59999999998,-62282.4,-14452.800000000003,47829.6
2010-10-21,-138264.6,-62049.6,-14165.399999999994,47884.200000000004
2010-10-22,-138181.2,-62222.0,-13737.200000000012,48484.79999999999
2010-10-25,-139394.40000000002,-62485.0,-14424.400000000009,48060.59999999999
2010-10-26,-138291.6,-61813.6,-14664.399999999994,47149.200000000004
2010-10-27,-137125.2,-61279.200000000004,-14566.800000000003,46712.4
2010-10-28,-137089.19999999998,-61208.4,-14672.399999999994,46536.00000000001
2010-10-29,-137716.2,-61441.200000000004,-14833.800000000003,46607.4
2010-11-01,-137782.19999999998,-61554.2,-14673.799999999988,46880.40000000001
2010-11-02,-138561.6,-61802.8,-14956.0,46846.8
2010-11-03,-137105.40000000002,-61400.0,-14305.400000000009,47094.59999999999
2010-11-04,-137322.59999999998,-61557.799999999996,-14207.000000000015,47350.79999999998
2010-11-05,-137667.59999999998,-61796.0,-14075.599999999991,47720.40000000001
2010-11-08,-137881.8,-62069.0,-13743.800000000003,48325.2
2010-11-09,-135937.8,-61456.00000000001,-13025.799999999988,48430.20000000002
2010-11-10,-133428.60000000003,-60395.6,-12637.400000000009,47758.19999999999
2010-11-11,-134113.2,-60416.6,-13280.0,47136.6
2010-11-12,-130153.2,-58570.2,-13012.800000000003,45557.399999999994
2010-11-15,-131021.4,-59176.00000000001,-12669.399999999994,46506.60000000001
2010-11-16,-129362.40000000001,-58306.6,-12749.199999999997,45557.4
2010-11-17,-126175.8,-56414.2,-13347.400000000009,43066.79999999999
2010-11-18,-122587.79999999999,-54837.4,-12913.0,41924.4
2010-11-19,-124850.40000000001,-55754.0,-13342.400000000009,42411.59999999999
2010-11-22,-128078.40000000002,-57366.200000000004,-13346.0,44020.200000000004
2010-11-23,-128893.2,-57619.600000000006,-13653.999999999985,43965.60000000002
2010-11-24,-126865.79999999997,-56894.799999999996,-13076.199999999997,43818.6
2010-11-26,-127221.00000000001,-56937.6,-13345.800000000003,43591.799999999996
2010-11-29,-125600.40000000001,-56135.6,-13329.199999999997,42806.4
2010-11-30,-126246.6,-56094.8,-14057.0,42037.8
2010-12-01,-121213.80000000002,-53963.600000000006,-13286.600000000006,40677.0
2010-12-02,-118294.2,-52907.8,-12478.599999999991,40429.20000000001
2010-12-03,-120755.4,-54232.2,-12291.0,41941.2
2010-12-06,-122690.40000000001,-54859.0,-12972.400000000009,41886.59999999999
2010-12-07,-122422.2,-54954.399999999994,-12513.400000000009,42440.999999999985
2010-12-08,-123136.79999999999,-55317.2,-12502.399999999994,42814.8
2010-12-09,-120135.00000000001,-53899.40000000001,-12336.199999999997,41563.20000000001
2010-12-10,-121406.39999999998,-54629.799999999996,-12146.800000000003,42482.99999999999
2010-12-13,-122778.60000000002,-55067.600000000006,-12643.400000000009,42424.2
2010-12-14,-123523.20000000001,-55661.600000000006,-12200.0,43461.600000000006
2010-12-15,-122812.8,-55464.0,-11884.800000000003,43579.2
2010-12-16,-121006.80000000002,-54829.8,-11347.200000000012,43482.59999999999
2010-12-17,-120582.0,-54462.8,-11656.399999999994,42806.40000000001
2010-12-20,-117188.4,-52712.8,-11762.799999999988,40950.000000000015
2010-12-21,-115669.79999999999,-52293.399999999994,-11083.0,41210.399999999994
2010-12-22,-114957.59999999999,-51861.399999999994,-11234.800000000003,40626.59999999999
2010-12-23,-116010.59999999999,-52131.2,-11748.199999999997,40383.0
2010-12-27,-117319.80000000002,-52532.600000000006,-12254.600000000006,40278.0
2010-12-28,-119751.6,-53665.2,-12421.200000000012,41243.999999999985
2010-12-29,-119490.0,-53685.8,-12118.399999999994,41567.40000000001
2010-12-30,-117388.79999999999,-52561.2,-12266.399999999994,40294.8
2010-12-31,-116401.79999999999,-52190.2,-12021.399999999994,40168.8
2011-01-03,-116727.0,-52486.2,-11754.600000000006,40731.59999999999
2011-01-04,-113278.8,-50874.8,-11529.199999999997,39345.600000000006
2011-01-05,-111927.0,-50488.600000000006,-10949.799999999988,39538.80000000002
2011-01-06,-107645.40000000001,-48656.8,-10331.800000000003,38325.0
2011-01-07,-110152.80000000002,-49562.600000000006,-11027.600000000006,38535.0
2011-01-10,-107420.40000000001,-49052.2,-9316.000000000015,39736.19999999998
2011-01-11,-108762.6,-49900.0,-8962.600000000006,40937.399999999994
2011-01-12,-111886.20000000003,-51292.600000000006,-9301.000000000015,41991.59999999999
2011-01-13,-112349.99999999999,-51555.0,-9239.999999999985,42315.000000000015
2011-01-14,-107162.99999999999,-49649.59999999999,-7863.800000000003,41785.79999999999
2011-01-18,-107647.19999999998,-50036.399999999994,-7574.399999999994,42462.0
2011-01-19,-105513.00000000001,-49435.600000000006,-6641.800000000003,42793.8
2011-01-20,-105203.4,-49697.8,-5807.799999999988,43890.000000000015
2011-01-21,-99546.6,-47689.0,-4168.600000000006,43520.399999999994
2011-01-24,-100988.40000000002,-48368.40000000001,-4251.600000000006,44116.8
2011-01-25,-102979.20000000001,-49649.40000000001,-3680.399999999994,45969.000000000015
2011-01-26,-95785.80000000002,-47097.600000000006,-1590.6000000000058,45507.0
2011-01-27,-95041.80000000002,-47230.40000000001,-581.0,46649.40000000001
2011-01-28,-98392.8,-47877.0,-2638.800000000003,45238.2
2011-01-31,-103813.80000000002,-50130.600000000006,-3552.600000000006,46578.0
2011-02-01,-97231.2,-47900.0,-1431.199999999997,46468.8
2011-02-02,-98261.40000000001,-48867.8,-525.8000000000029,48342.0
2011-02-03,-97448.40000000001,-48342.0,-764.4000000000087,47577.59999999999
2011-02-04,-100768.2,-49692.2,-1383.800000000003,48308.399999999994
2011-02-07,-95286.6,-47503.8,-279.0,47224.8
2011-02-08,-88916.39999999998,-45128.399999999994,1340.4000000000087,46468.8
2011-02-09,-83997.00000000001,-43562.8,3128.5999999999913,46691.399999999994
2011-02-10,-91222.2,-45943.2,664.1999999999971,46607.399999999994
2011-02-11,-88784.40000000001,-44986.40000000001,1188.4000000000087,46174.80000000002
2011-02-14,-79796.39999999998,-42023.999999999985,4251.599999999991,46275.59999999998
2011-02-15,-81627.59999999999,-42735.2,3842.800000000003,46578.0
2011-02-16,-77018.4,-41057.399999999994,5096.399999999994,46153.79999999999
2011-02-17,-83227.20000000001,-42771.40000000001,2315.600000000006,45087.000000000015
2011-02-18,-84673.8,-42650.2,626.5999999999913,43276.79999999999
2011-02-22,-94197.6,-46226.600000000006,-1744.3999999999942,44482.20000000001
2011-02-23,-88037.40000000001,-44169.0,300.59999999999127,44469.59999999999
2011-02-24,-85955.4,-43046.59999999999,137.79999999998836,43184.39999999998
2011-02-25,-82727.99999999999,-42231.2,1734.4000000000087,43965.600000000006
2011-02-28,-81610.8,-41989.0,2367.199999999997,44356.2
2011-03-01,-78418.79999999999,-40839.59999999999,3260.399999999994,44099.999999999985
2011-03-02,-80909.99999999997,-41503.399999999994,2096.8000000000175,43600.20000000001
2011-03-03,-80580.00000000006,-41322.000000000015,2063.9999999999854,43386.0
2011-03-04,-84733.20000000001,-42983.600000000006,1234.0,44217.600000000006
2011-03-07,-92354.4,-45788.600000000006,-777.1999999999825,45011.40000000002
2011-03-08,-98192.4,-47771.0,-2650.399999999994,45120.600000000006
2011-03-09,-87007.19999999995,-43749.999999999985,492.80000000001746,44242.8
2011-03-10,-83689.20000000001,-42389.2,1089.1999999999825,43478.39999999998
2011-03-11,-82416.60000000006,-42189.000000000015,1961.3999999999796,44150.399999999994
2011-03-14,-83346.60000000006,-43369.80000000002,3392.9999999999854,46762.8
2011-03-15,-89158.20000000001,-45970.600000000006,2783.0,48753.600000000006
2011-03-16,-86308.2,-45057.0,3805.800000000003,48862.8
2011-03-17,-84805.20000000001,-44007.2,3209.1999999999825,47216.39999999998
2011-03-18,-84991.20000000007,-43517.60000000002,2043.9999999999854,45561.600000000006
2011-03-21,-83494.79999999996,-42741.59999999999,1988.4000000000087,44730.0
2011-03-22,-87543.0,-44323.40000000001,1103.8000000000175,45427.200000000026
2011-03-23,-89362.19999999998,-44397.79999999999,-566.6000000000058,43831.19999999998
2011-03-24,-86644.20000000001,-43260.8,-122.60000000000582,43138.2
2011-03-25,-86371.80000000002,-43073.40000000001,-225.0,42848.40000000001
2011-03-28,-84803.99999999999,-42371.59999999999,-60.80000000000291,42310.79999999999
2011-03-29,-85213.79999999999,-42509.59999999999,-194.60000000000582,42314.999999999985
2011-03-30,-82666.80000000003,-41414.20000000001,161.59999999999127,41575.8
2011-03-31,-83300.99999999997,-41747.399999999994,193.80000000001746,41941.20000000001
2011-04-01,-82374.6,-41136.2,-102.20000000001164,41033.999999999985
2011-04-04,-80944.79999999999,-40931.2,917.6000000000058,41848.8
2011-04-05,-77253.6,-39436.2,1618.7999999999884,41054.999999999985
2011-04-06,-79168.79999999999,-40279.0,1389.2000000000116,41668.20000000001
2011-04-07,-83494.79999999999,-42017.79999999999,540.7999999999884,42558.59999999998
2011-04-08,-79956.59999999998,-41391.399999999994,2826.2000000000116,44217.600000000006
2011-04-11,-79225.80000000002,-41049.8,2873.7999999999884,43923.59999999999
2011-04-12,-74629.20000000001,-38908.600000000006,3188.0,42096.600000000006
2011-04-13,-69363.59999999998,-36480.0,3596.4000000000233,40076.40000000002
2011-04-14,-73590.00000000003,-37803.40000000001,2016.7999999999884,39820.2
2011-04-15,-72093.6,-37034.40000000001,1975.2000000000116,39009.60000000002
2011-04-18,-69300.00000000003,-36033.20000000001,2766.399999999994,38799.600000000006
2011-04-19,-73745.40000000002,-37450.600000000006,1155.7999999999884,38606.399999999994
2011-04-20,-76900.79999999999,-38764.2,627.6000000000058,39391.8
2011-04-21,-77724.0,-38289.600000000006,-1144.7999999999884,37144.80000000002
2011-04-25,-77215.20000000001,-37679.0,-1857.2000000000116,35821.79999999999
2011-04-26,-72901.80000000002,-36168.40000000001,-565.0,35603.40000000001
2011-04-27,-69394.19999999998,-34576.399999999994,-241.39999999999418,34335.0
2011-04-28,-68828.99999999997,-34197.59999999999,-433.79999999998836,33763.8
2011-04-29,-68364.0,-34058.0,-248.0,33810.0
2011-05-02,-72371.4,-35769.0,-833.3999999999942,34935.600000000006
2011-05-03,-69090.0,-34076.0,-938.0,33138.0
2011-05-04,-66247.19999999998,-32555.79999999999,-1135.6000000000058,31420.199999999983
2011-05-05,-67759.79999999999,-32654.0,-2451.7999999999884,30202.20000000001
2011-05-06,-62075.40000000002,-30256.600000000006,-1562.2000000000116,28694.399999999994
2011-05-09,-57492.000000000015,-27718.0,-2056.0000000000146,25661.999999999985
2011-05-10,-51317.999999999985,-24793.399999999994,-1731.199999999997,23062.199999999997
2011-05-11,-60209.40000000001,-29913.199999999997,-383.00000000001455,29530.199999999983
2011-05-12,-66790.19999999998,-33146.999999999985,-496.20000000001164,32650.799999999974
2011-05-13,-66751.20000000003,-33386.000000000015,20.80000000000291,33406.80000000002
2011-05-16,-74795.99999999999,-37124.59999999999,-546.8000000000029,36577.79999999999
2011-05-17,-75637.8,-37160.2,-1317.4000000000087,35842.79999999999
2011-05-18,-79433.39999999998,-38769.79999999999,-1893.800000000003,36875.999999999985
2011-05-19,-77491.8,-38378.8,-734.1999999999971,37644.600000000006
2011-05-20,-79187.40000000004,-39137.20000000001,-913.0000000000146,38224.2
2011-05-23,-74784.6,-36640.600000000006,-1503.3999999999942,35137.20000000001
2011-05-24,-73230.60000000003,-36233.20000000001,-764.2000000000116,35469.0
2011-05-25,-73489.80000000002,-36980.40000000001,471.0,37451.40000000001
2011-05-26,-68434.79999999999,-35021.0,1607.2000000000116,36628.20000000001
2011-05-27,-67171.20000000001,-34377.20000000001,1583.2000000000116,35960.40000000002
2011-05-31,-69738.0,-35689.2,1640.3999999999942,37329.59999999999
2011-06-01,-70500.59999999999,-36345.2,2189.800000000003,38535.0
2011-06-02,-70158.6,-36858.40000000001,3558.2000000000116,40416.60000000002
2011-06-03,-66947.39999999998,-35611.59999999999,4275.800000000003,39887.399999999994
2011-06-06,-68596.79999999999,-36216.0,3835.2000000000116,40051.20000000001
2011-06-07,-62805.59999999998,-34531.999999999985,6258.399999999994,40790.39999999998
2011-06-08,-68163.00000000003,-36736.40000000001,5309.799999999988,42046.2
2011-06-09,-64748.399999999994,-35360.2,5972.0,41332.2
2011-06-10,-60058.19999999998,-33648.399999999994,7238.600000000006,40887.0
2011-06-13,-55814.399999999994,-32536.199999999997,9258.0,41794.2
2011-06-14,-55489.20000000001,-31758.600000000006,8028.0,39786.600000000006
2011-06-15,-59583.59999999996,-33124.79999999999,6666.000000000015,39790.8
2011-06-16,-57030.00000000003,-32177.000000000015,7324.0,39501.000000000015
2011-06-17,-52296.59999999996,-30359.79999999999,8423.000000000015,38782.8
2011-06-20,-58039.19999999998,-32038.79999999999,6038.399999999994,38077.19999999998
2011-06-21,-63850.79999999999,-33792.59999999999,3734.399999999994,37526.999999999985
2011-06-22,-57226.19999999998,-31223.199999999997,5220.200000000012,36443.40000000001
2011-06-23,-62729.40000000001,-32532.600000000006,2335.800000000003,34868.40000000001
2011-06-24,-69592.20000000001,-35234.600000000006,877.0,36111.600000000006
2011-06-27,-64733.40000000001,-33386.8,2040.199999999997,35427.0
2011-06-28,-63068.40000000001,-32676.40000000001,2284.4000000000087,34960.80000000002
2011-06-29,-54772.8,-29545.800000000003,4318.800000000003,33864.600000000006
2011-06-30,-53354.40000000002,-28755.20000000001,4156.0,32911.20000000001
2011-07-01,-52544.40000000002,-28132.40000000001,3720.399999999994,31852.800000000003
2011-07-05,-56642.99999999997,-29880.79999999999,3118.600000000006,32999.399999999994
2011-07-06,-53944.79999999999,-28792.399999999994,3640.0,32432.399999999994
2011-07-07,-43309.79999999999,-25377.59999999999,7445.399999999994,32822.999999999985
2011-07-08,-39024.600000000006,-24352.40000000001,9680.200000000012,34032.60000000002
2011-07-11,-38104.8,-24230.600000000006,10356.400000000009,34587.000000000015
2011-07-12,-42613.80000000003,-25347.20000000001,8080.599999999991,33427.8
2011-07-13,-39479.999999999985,-23724.399999999994,7968.800000000003,31693.199999999997
2011-07-14,-35272.8,-22490.0,9707.199999999997,32197.199999999997
2011-07-15,-38154.600000000006,-23851.0,9547.399999999994,33398.399999999994
2011-07-18,-38476.80000000002,-23840.800000000003,9204.799999999988,33045.59999999999
2011-07-19,-40984.20000000001,-24715.800000000003,8447.399999999994,33163.2
2011-07-20,-39050.99999999997,-23907.59999999999,8764.200000000012,32671.800000000003
