,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2011-08-30 00:00:00,-0.0,D,-2147483648,,Macquarie,12 month,3,neutral,63.0,2412.0
2011-08-22 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,3,market perform,80.0,2413.0
2011-08-22 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,74.0,2414.0
2011-08-18 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,86.0,2415.0
2011-08-17 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,75.0,2416.0
2011-08-16 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,3,neutral,71.0,2417.0
2011-08-13 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,71.31,2418.0
2011-08-08 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,83.0,2419.0
2011-08-05 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,12 month,5,outperform,69.0,2420.0
2011-08-05 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2421.0
2011-08-05 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,5,buy,80.0,2422.0
2011-08-04 00:00:00,-0.0,M,-2147483648,,Duncan Williams,12 month,5,strong buy,92.25,2423.0
2011-08-04 00:00:00,-0.0,N,-2147483648,,MainFirst Bank AG,Not Provided,3,neutral,78.36,2424.0
2011-08-01 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",12 month,3,neutral,75.0,2425.0
2011-05-06 00:00:00,-0.0,U,-2147483648,,Clarksons Platou Securities AS,6 month,5,buy,90.0,2426.0
2011-01-10 00:00:00,-0.0,D,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,2427.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,2428.0
2011-11-01 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,65.0,2429.0
2011-11-01 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,2430.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,5,overweight,75.0,2431.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,5,buy,76.0,2432.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,3,neutral,62.0,2433.0
2011-10-28 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,80.0,2434.0
2011-10-28 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,64.0,2435.0
2011-10-27 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,70.0,2436.0
2011-10-26 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,85.0,2437.0
2011-10-24 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,64.0,2438.0
2011-10-21 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,5,buy,70.0,2439.0
2011-10-20 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,65.0,2440.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,5,buy,-0.0,2441.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,3,neutral,71.0,2442.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,84.9,2443.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,5,buy,70.0,2444.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,74.0,2445.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,5,outperform,77.0,2446.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,2447.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,3,market perform,74.0,2448.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,63.0,2449.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2450.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,5,strong buy,83.0,2451.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,12 month,4,accumulate,68.0,2452.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,5,buy,62.0,2453.0
2011-10-17 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,72.0,2454.0
2011-10-14 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,3,market perform,76.0,2455.0
2011-10-14 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,77.0,2456.0
2011-10-09 00:00:00,-0.0,M,-2147483648,,Pritchard Capital Partners LLC,Not Provided,3,neutral,72.0,2457.0
2011-10-06 00:00:00,-0.0,M,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,2458.0
2011-09-29 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,75.0,2459.0
2011-09-16 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,2460.0
2011-08-30 00:00:00,-0.0,D,-2147483648,,Macquarie,12 month,3,neutral,63.0,2461.0
2011-08-18 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,86.0,2462.0
2011-08-13 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,71.31,2463.0
2011-08-05 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,12 month,5,outperform,69.0,2464.0
2011-08-04 00:00:00,-0.0,N,-2147483648,,MainFirst Bank AG,Not Provided,3,neutral,78.36,2465.0
2011-08-01 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",12 month,3,neutral,75.0,2466.0
2011-05-06 00:00:00,-0.0,U,-2147483648,,Clarksons Platou Securities AS,6 month,5,buy,90.0,2467.0
2011-01-10 00:00:00,-0.0,D,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,2468.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,2469.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,3,neutral,55.0,2470.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",12 month,3,neutral,52.0,2471.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,62.0,2472.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,53.0,2473.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,2474.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,57.0,2475.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,54.0,2476.0
2011-11-30 00:00:00,-0.0,D,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,2477.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,62.0,2478.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2479.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,73.0,2480.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,1,underperform,49.0,2481.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,2482.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,5,strong buy,72.0,2483.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,3,neutral,50.0,2484.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,2485.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,12 month,2,reduce,46.0,2486.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,2487.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,64.0,2488.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities AS,6 month,5,buy,63.0,2489.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,3,market perform,65.0,2490.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,70.0,2491.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,3,market perform,67.0,2492.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,5,buy,64.0,2493.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Weeden & Co,12 month,3,hold,40.0,2494.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Pritchard Capital Partners LLC,12 month,3,neutral,72.0,2495.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,MainFirst Bank AG,12 month,3,neutral,43.47,2496.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,3,market perform,50.0,2497.0
2011-11-28 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,80.0,2498.0
2011-11-28 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,3,equalweight,60.0,2499.0
2011-11-28 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,61.0,2500.0
2011-11-22 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,2501.0
2011-11-21 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,72.0,2502.0
2011-11-16 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,5,buy,60.0,2503.0
2011-11-16 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,77.0,2504.0
2011-11-07 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,58.0,2505.0
2011-11-04 00:00:00,-0.0,D,-2147483648,,Morgan Keegan,12 month,3,market perform,48.0,2506.0
2011-11-04 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,77.0,2507.0
2011-11-03 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,53.45,2508.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,5,buy,62.0,2509.0
2011-08-01 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",12 month,3,neutral,75.0,2510.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,2511.0
2011-12-29 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,3,market perform,50.0,2512.0
2011-12-28 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,64.0,2513.0
2011-12-27 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,3,neutral,52.0,2514.0
2011-12-27 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,3,equalweight,60.0,2515.0
2011-12-27 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,61.0,2516.0
2011-12-23 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,60.0,2517.0
2011-12-21 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,3,neutral,45.0,2518.0
2011-12-20 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,65.0,2519.0
2011-12-19 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,62.0,2520.0
2011-12-19 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,3,neutral,52.0,2521.0
2011-12-19 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,5,buy,67.0,2522.0
2011-12-19 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,72.0,2523.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,3,neutral,55.0,2524.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,4,market outperform,67.0,2525.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2526.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,18 month,3,hold,57.0,2527.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,5,strong buy,72.0,2528.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,2529.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,2530.0
2011-12-16 00:00:00,-0.0,U,-2147483648,,Seaport Global Securities,12 month,3,neutral,43.0,2531.0
2011-12-15 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,54.0,2532.0
2011-12-15 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,2533.0
2011-12-15 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,55.0,2534.0
2011-12-13 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,80.0,2535.0
2011-12-11 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,70.0,2536.0
2011-12-08 00:00:00,-0.0,D,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,48.0,2537.0
2011-12-05 00:00:00,-0.0,U,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,65.0,2538.0
2011-12-02 00:00:00,-0.0,M,-2147483648,,Pareto Securities,12 month,5,buy,67.0,2539.0
2011-11-30 00:00:00,-0.0,D,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,2540.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,73.0,2541.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,1,underperform,49.0,2542.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,2543.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,Tudor Pickering & Co,Not Provided,3,hold,-0.0,2544.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities AS,6 month,5,buy,63.0,2545.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,Pritchard Capital Partners LLC,12 month,3,neutral,72.0,2546.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,MainFirst Bank AG,12 month,3,neutral,43.47,2547.0
2011-11-16 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,5,buy,60.0,2548.0
2011-11-04 00:00:00,-0.0,D,-2147483648,,Morgan Keegan,12 month,3,market perform,48.0,2549.0
2011-11-03 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,53.45,2550.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,5,buy,62.0,2551.0
2011-08-01 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",12 month,3,neutral,75.0,2552.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,2553.0
2012-02-01 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,60.0,2554.0
2012-02-01 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,5,buy,69.0,2555.0
2012-02-01 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,2556.0
2012-02-01 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,3,sector perform,64.0,2557.0
2012-01-31 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,2558.0
2012-01-30 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,65.0,2559.0
2012-01-30 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,63.0,2560.0
2012-01-30 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,62.0,2561.0
2012-01-30 00:00:00,-0.0,M,-2147483648,,Stephens Inc,12 month,3,equalweight,57.0,2562.0
2012-01-27 00:00:00,-0.0,U,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,53.0,2563.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,65.0,2564.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",12 month,3,neutral,75.0,2565.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,3,neutral,46.0,2566.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,61.0,2567.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,2568.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,Pritchard Capital Partners LLC,12 month,3,neutral,64.0,2569.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,12 month,3,neutral,43.0,2570.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,MainFirst Bank AG,12 month,3,neutral,48.05,2571.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,72.0,2572.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,53.0,2573.0
2012-01-23 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,3,neutral,52.0,2574.0
2012-01-23 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,50.63,2575.0
2012-01-23 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,3,market perform,50.0,2576.0
2012-01-20 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,80.0,2577.0
2012-01-19 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,12 month,4,market outperform,67.0,2578.0
2012-01-19 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,74.0,2579.0
2012-01-18 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,1,underperform,34.0,2580.0
2012-01-18 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,54.0,2581.0
2012-01-17 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,54.0,2582.0
2012-01-17 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,3,neutral,55.0,2583.0
2012-01-17 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2584.0
2012-01-17 00:00:00,-0.0,M,-2147483648,,DNB Markets,Not Provided,5,buy,60.0,2585.0
2012-01-11 00:00:00,-0.0,U,-2147483648,,Tudor Pickering & Co,Not Provided,4,accumulate,-0.0,2586.0
2011-12-16 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,5,strong buy,72.0,2587.0
2011-12-08 00:00:00,-0.0,D,-2147483648,,Goldman Sachs,12 month,1,sell/attractive,48.0,2588.0
2011-11-30 00:00:00,-0.0,D,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,2589.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,73.0,2590.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,2591.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities AS,6 month,5,buy,63.0,2592.0
2011-11-04 00:00:00,-0.0,D,-2147483648,,Morgan Keegan,12 month,3,market perform,48.0,2593.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,5,buy,62.0,2594.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,2595.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,BMO Capital Markets,Not Provided,5,outperform,65.0,2596.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,67.0,2597.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,63.0,2598.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,HSBC,Not Provided,5,overweight,77.0,2599.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Canaccord Genuity,12 month,3,hold,60.0,2600.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,2601.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,2602.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Seaport Global Securities,12 month,3,neutral,53.0,2603.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,63.0,2604.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,Not Provided,5,outperform,74.0,2605.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities Inc,12 month,3,market perform,59.0,2606.0
2012-02-29 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,63.0,2607.0
2012-02-29 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,5,buy,65.0,2608.0
2012-02-29 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,61.0,2609.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/Attractive,69.0,2610.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,2611.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,3,neutral,58.0,2612.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,62.0,2613.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Stephens Inc,12 month,3,equalweight,57.0,2614.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,12 month,5,outperform,70.0,2615.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Pareto Securities,6 month,5,buy,79.0,2616.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,5,strong buy,72.0,2617.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,73.0,2618.0
2012-02-28 00:00:00,-0.0,M,-2147483648,,Clarksons Platou Securities AS,6 month,5,buy,66.0,2619.0
2012-02-27 00:00:00,-0.0,M,-2147483648,,Morgan Keegan,12 month,3,market perform,47.0,2620.0
2012-02-27 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,60.0,2621.0
2012-02-27 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,2622.0
2012-02-27 00:00:00,-0.0,M,-2147483648,,Jefferies,12 month,5,buy,80.0,2623.0
2012-02-27 00:00:00,-0.0,D,-2147483648,,DNB Markets,Not Provided,3,hold,55.0,2624.0
2012-02-24 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,1,underperform,46.0,2625.0
2012-02-22 00:00:00,-0.0,M,-2147483648,,Guggenheim Securities,12 month,3,neutral,46.0,2626.0
2012-02-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,3,neutral,55.0,2627.0
2012-02-21 00:00:00,-0.0,M,-2147483648,,Pritchard Capital Partners LLC,12 month,3,neutral,64.0,2628.0
2012-02-20 00:00:00,-0.0,M,-2147483648,,Zuercher Kantonalbank,Not Provided,3,market perform,-0.0,2629.0
2012-02-15 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2630.0
2012-02-13 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,6 month,1,sell/attractive,55.0,2631.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,"Miller Tabak + Co., LLC",12 month,3,neutral,75.0,2632.0
2012-01-27 00:00:00,-0.0,M,-2147483648,,MainFirst Bank AG,12 month,3,neutral,48.05,2633.0
2012-01-23 00:00:00,-0.0,M,-2147483648,,Bank Vontobel AG,Not Provided,3,hold,50.63,2634.0
2012-01-11 00:00:00,-0.0,U,-2147483648,,Tudor Pickering & Co,Not Provided,4,accumulate,-0.0,2635.0
2011-10-18 00:00:00,-0.0,M,-2147483648,,Arctic Securities ASA,Not Provided,5,buy,62.0,2636.0
2009-07-01 00:00:00,-0.0,M,-2147483648,,Carnegie,Not Provided,3,neutral,-0.0,2637.0
2012-03-30 00:00:00,-0.0,M,-2147483648,,Fearnley Securities,Not Provided,5,buy,65.0,2638.0
2012-03-30 00:00:00,-0.0,M,-2147483648,,Iberia Capital Partners LLC,12 month,5,outperform,74.0,2639.0
2012-03-26 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,62.0,2640.0
2012-03-26 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,6 month,3,neutral,67.0,2641.0
2012-03-26 00:00:00,-0.0,M,-2147483648,,Stephens Inc,Not Provided,3,equalweight,57.0,2642.0
2012-03-26 00:00:00,-0.0,M,-2147483648,,Cowen,Not Provided,5,buy,72.0,2643.0
2012-03-23 00:00:00,-0.0,M,-2147483648,,Pritchard Capital Partners LLC,12 month,3,neutral,55.2,2644.0
2012-03-21 00:00:00,-0.0,M,-2147483648,,Edward Jones,Not Provided,3,hold,-0.0,2645.0
2012-03-20 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,1,underperform,53.0,2646.0
2012-03-20 00:00:00,-0.0,M,-2147483648,,Susquehanna Financial,12 month,4,Positive,67.0,2647.0
2012-03-20 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,75.0,2648.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,60.0,2649.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,Scotia Howard Weil Inc,Not Provided,4,market outperform,67.0,2650.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,"Capital One Securities, Inc.",Not Provided,4,add,64.0,2651.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,Raymond James,12 month,5,strong buy,66.0,2652.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,Johnson Rice & Co,Not Provided,5,overweight,-0.0,2653.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,Swedbank,Not Provided,5,strong buy,72.0,2654.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,Wells Fargo Securities,Not Provided,5,outperform,-0.0,2655.0
2012-03-16 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,2656.0
2012-03-16 00:00:00,-0.0,U,-2147483648,,Seaport Global Securities,12 month,5,buy,70.0,2657.0
