,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2010-02-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,3,hold,-0.0,495.0
2010-01-19 00:00:00,-0.0,D,-2147483648,,Investec,12 month,3,hold,30.3,496.0
2010-01-19 00:00:00,-0.0,N,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,31.0,497.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,498.0
2010-01-13 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,33.59,499.0
2010-01-13 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,37.0,500.0
2010-01-12 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,32.0,501.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,30.1,502.0
2009-10-20 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,28.6,503.0
2010-03-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,28.0,504.0
2010-02-11 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,34.95,505.0
2010-02-02 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,32.0,506.0
2010-01-19 00:00:00,-0.0,D,-2147483648,,Investec,12 month,3,hold,30.3,507.0
2010-01-19 00:00:00,-0.0,N,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,31.0,508.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,509.0
2010-01-13 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,37.0,510.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,30.1,511.0
2009-10-20 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,28.6,512.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,-2147483648,suspended coverage,-0.0,513.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,32.0,514.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,30.0,515.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,37.0,516.0
2010-03-25 00:00:00,-0.0,M,-2147483648,,Investec,12 month,3,hold,27.42,517.0
2010-03-25 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,31.0,518.0
2010-03-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,31.87,519.0
2010-02-11 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,34.95,520.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,521.0
2010-04-13 00:00:00,-0.0,U,-2147483648,,Investec,12 month,5,buy,38.04,522.0
2010-04-05 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,30.0,523.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,-2147483648,suspended coverage,-0.0,524.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,32.0,525.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,37.0,526.0
2010-03-25 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,31.0,527.0
2010-03-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,31.87,528.0
2010-02-11 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,34.95,529.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,530.0
2010-05-28 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,32.0,531.0
2010-05-28 00:00:00,-0.0,D,-2147483648,,S&P Capital IQ,12 month,3,hold,32.6,532.0
2010-05-27 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,36.0,533.0
2010-05-27 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,35.0,534.0
2010-05-27 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,34.0,535.0
2010-05-10 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,32.68,536.0
2010-05-05 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,42.03,537.0
2010-03-26 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,37.0,538.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,539.0
2010-06-17 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,35.0,540.0
2010-06-16 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,541.0
2010-06-16 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,34.0,542.0
2010-06-16 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,41.0,543.0
2010-06-08 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,33.9,544.0
2010-05-28 00:00:00,-0.0,D,-2147483648,,S&P Capital IQ,12 month,3,hold,32.6,545.0
2010-05-10 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,32.68,546.0
2010-05-05 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,42.03,547.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,548.0
2010-07-29 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,3,neutral,35.0,549.0
2010-07-15 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,41.99,550.0
2010-07-06 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,34.0,551.0
2010-06-16 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,552.0
2010-06-16 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,41.0,553.0
2010-06-08 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,33.9,554.0
2010-05-28 00:00:00,-0.0,D,-2147483648,,S&P Capital IQ,12 month,3,hold,32.6,555.0
2010-05-10 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,32.68,556.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,557.0
2010-09-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,32.0,558.0
2010-08-31 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,37.2,559.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,560.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,30.8,561.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,41.0,562.0
2010-08-26 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,36.5,563.0
2010-08-26 00:00:00,-0.0,U,-2147483648,,Sidoti & Company LLC,12 month,5,buy,36.0,564.0
2010-05-10 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,32.68,565.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,566.0
2010-10-01 00:00:00,-0.0,U,-2147483648,,Lazard Capital Markets,12 month,5,buy,45.0,567.0
2010-09-30 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,36.0,568.0
2010-09-30 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,32.0,569.0
2010-09-30 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,41.0,570.0
2010-09-23 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,34.57,571.0
2010-08-31 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,37.2,572.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,573.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,30.8,574.0
2010-08-26 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,36.5,575.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,576.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,42.0,577.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,46.0,578.0
2010-10-27 00:00:00,-0.0,D,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,38.88,579.0
2010-10-12 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,32.0,580.0
2010-09-30 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,41.0,581.0
2010-09-23 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,34.57,582.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,583.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,30.8,584.0
2010-08-26 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,36.5,585.0
2010-01-13 00:00:00,-0.0,D,-2147483648,,Societe Generale,12 month,3,hold,30.0,586.0
2010-11-30 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,40.51,587.0
2010-11-25 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,43.37,588.0
2010-11-24 00:00:00,-0.0,U,-2147483648,,Societe Generale,12 month,5,buy,43.0,589.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,39.94,590.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,42.0,591.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,45.0,592.0
2010-11-23 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,46.0,593.0
2010-11-23 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,50.0,594.0
2010-10-27 00:00:00,-0.0,D,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,38.88,595.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,596.0
2010-12-27 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,50.0,597.0
2010-12-20 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,42.0,598.0
2010-12-17 00:00:00,-0.0,N,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,45.0,599.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,600.0
2010-12-15 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,51.0,601.0
2010-12-10 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,46.74,602.0
2010-11-25 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,43.37,603.0
2010-11-24 00:00:00,-0.0,U,-2147483648,,Societe Generale,12 month,5,buy,43.0,604.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,39.94,605.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,45.0,606.0
2010-08-27 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,37.0,607.0
2011-02-01 00:00:00,-0.0,U,-2147483648,,J.P. Morgan,12 month,5,overweight,50.0,608.0
2011-01-18 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,55.0,609.0
2011-01-18 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,42.0,610.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,48.0,611.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,45.65,612.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,45.0,613.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,51.0,614.0
2011-01-11 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,51.0,615.0
2011-01-11 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,43.73,616.0
2011-01-11 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,45.0,617.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,618.0
2010-12-10 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,46.74,619.0
2011-03-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,43.0,620.0
2011-02-22 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,54.0,621.0
2011-02-18 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,55.0,622.0
2011-02-01 00:00:00,-0.0,U,-2147483648,,J.P. Morgan,12 month,5,overweight,50.0,623.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,48.0,624.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,45.65,625.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,45.0,626.0
2011-01-12 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,51.0,627.0
2011-01-11 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,43.73,628.0
2011-01-11 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,45.0,629.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,630.0
2010-12-10 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,46.74,631.0
2011-03-31 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,49.0,632.0
2011-03-31 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,-2147483648,Under Review,-0.0,633.0
2011-03-31 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,43.0,634.0
2011-03-31 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,52.0,635.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,buy,51.0,636.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,54.0,637.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,55.0,638.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,639.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,45.0,640.0
2011-03-25 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,5,overweight,50.0,641.0
2011-03-02 00:00:00,-0.0,U,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,54.36,642.0
2011-01-11 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,43.73,643.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,644.0
2011-04-14 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,45.77,645.0
2011-04-12 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,50.45,646.0
2011-04-08 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,43.0,647.0
2011-04-07 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,56.78,648.0
2011-04-04 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,5,overweight,52.0,649.0
2011-03-31 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,49.0,650.0
2011-03-31 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,52.0,651.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,buy,51.0,652.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,54.0,653.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,55.0,654.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,655.0
2011-03-30 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,45.0,656.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,657.0
2011-05-31 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,5,overweight,55.0,658.0
2011-05-31 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,48.0,659.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,53.0,660.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,54.41,661.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,57.0,662.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,663.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,56.0,664.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,665.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,58.0,666.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,45.85,667.0
2011-04-07 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,56.78,668.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,669.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,670.0
2011-06-30 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,56.23,671.0
2011-06-23 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,58.0,672.0
2011-06-23 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,673.0
2011-06-20 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,5,overweight,55.0,674.0
2011-06-19 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,Not Provided,-2147483648,no rating system,56.0,675.0
2011-06-17 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,57.0,676.0
2011-06-14 00:00:00,-0.0,N,-2147483648,,Ticonderoga Securities LLC,Not Provided,3,neutral,-0.0,677.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,53.0,678.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,54.41,679.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,680.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,45.85,681.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,682.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,683.0
2011-07-18 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,58.0,684.0
2011-06-30 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,56.23,685.0
2011-06-23 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,686.0
2011-06-20 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,5,overweight,55.0,687.0
2011-06-19 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,Not Provided,-2147483648,no rating system,56.0,688.0
2011-06-17 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,57.0,689.0
2011-06-14 00:00:00,-0.0,N,-2147483648,,Ticonderoga Securities LLC,Not Provided,3,neutral,-0.0,690.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,53.0,691.0
2011-05-27 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,54.41,692.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,693.0
2011-05-26 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,45.85,694.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,695.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,696.0
2011-08-30 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,Not Provided,3,neutral,-0.0,697.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,57.0,698.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,57.0,699.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,56.0,700.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,40.31,701.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,5,overweight,55.0,702.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,703.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,61.0,704.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,47.23,705.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,706.0
2011-06-30 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,56.23,707.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,708.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,709.0
2011-09-30 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,61.0,710.0
2011-09-09 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,711.0
2011-08-30 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,Not Provided,3,neutral,-0.0,712.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,57.0,713.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,57.0,714.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,56.0,715.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,40.31,716.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,5,overweight,55.0,717.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,718.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,47.23,719.0
2011-06-30 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,56.23,720.0
2011-03-30 00:00:00,-0.0,N,-2147483648,,MF Global Equities Research,Not Provided,5,strong buy,-0.0,721.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,722.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,53.63,723.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,54.44,724.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Northcoast Research,Not Provided,3,neutral,-0.0,725.0
2011-10-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,726.0
2011-10-26 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,63.0,727.0
2011-10-26 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,60.0,728.0
2011-10-26 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,729.0
2011-10-09 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,5,overweight,55.0,730.0
2011-10-05 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,56.0,731.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,57.0,732.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,47.23,733.0
2010-12-16 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy,48.41,734.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,60.0,735.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,61.0,736.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,52.24,737.0
2011-11-28 00:00:00,-0.0,M,-2147483648,,Northcoast Research,Not Provided,3,neutral,-0.0,738.0
2011-11-23 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,3,hold,45.03,739.0
2011-11-23 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,59.0,740.0
2011-11-22 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,50.88,741.0
2011-11-22 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,5,strong buy,56.0,742.0
2011-11-22 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,65.0,743.0
2011-11-22 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,49.0,744.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,54.44,745.0
2011-10-09 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,5,overweight,55.0,746.0
2011-12-28 00:00:00,-0.0,M,-2147483648,,Northcoast Research,Not Provided,3,neutral,-0.0,747.0
2011-12-27 00:00:00,-0.0,M,-2147483648,,Lazard Capital Markets,12 month,5,buy,60.0,748.0
2011-12-20 00:00:00,-0.0,M,-2147483648,,Sidoti & Company LLC,12 month,5,buy,65.0,749.0
