,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
268,268,-0.0,M,-2147483648,2009-02-06,Natixis Securities Americas LLC,12 month,5,buy,12.36,268.0
269,269,-0.0,M,-2147483648,2009-01-23,Barclays,Not Provided,3,equalwt/negative,7.06,269.0
270,270,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,270.0
271,271,-0.0,M,-2147483648,2009-05-29,Bernstein,12 month,3,market perform,8.83,271.0
272,272,-0.0,M,-2147483648,2009-05-18,Soleil Securities,12 month,5,buy,12.36,272.0
273,273,-0.0,M,-2147483648,2009-05-15,Barclays,Not Provided,3,equalwt/neutral,10.59,273.0
274,274,-0.0,M,-2147483648,2009-05-07,Goldman Sachs,6 month,3,neutral/neutral,8.39,274.0
275,275,-0.0,M,-2147483648,2009-05-07,"Miller Tabak + Co., LLC",Not Provided,5,buy,15.01,275.0
276,276,-0.0,M,-2147483648,2009-04-09,BMO Capital Markets,Not Provided,5,outperform,10.59,276.0
277,277,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,277.0
278,278,-0.0,M,-2147483648,2009-02-06,Natixis Securities Americas LLC,12 month,5,buy,12.36,278.0
279,279,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,279.0
280,280,-0.0,M,-2147483648,2009-06-26,Bernstein,Not Provided,3,market perform,10.59,280.0
281,281,-0.0,M,-2147483648,2009-06-22,BMO Capital Markets,Not Provided,5,outperform,10.59,281.0
282,282,-0.0,M,-2147483648,2009-06-10,Soleil Securities,12 month,5,buy,12.36,282.0
283,283,-0.0,M,-2147483648,2009-05-15,Barclays,Not Provided,3,equalwt/neutral,10.59,283.0
284,284,-0.0,M,-2147483648,2009-05-07,Goldman Sachs,6 month,3,neutral/neutral,8.39,284.0
285,285,-0.0,M,-2147483648,2009-05-07,"Miller Tabak + Co., LLC",Not Provided,5,buy,15.01,285.0
286,286,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,286.0
287,287,-0.0,M,-2147483648,2009-02-06,Natixis Securities Americas LLC,12 month,5,buy,12.36,287.0
288,288,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,288.0
289,289,-0.0,M,-2147483648,2009-07-21,Bernstein,12 month,3,market perform,8.83,289.0
290,290,-0.0,M,-2147483648,2009-07-14,Soleil Securities,12 month,5,buy,12.36,290.0
291,291,-0.0,M,-2147483648,2009-06-22,BMO Capital Markets,Not Provided,5,outperform,10.59,291.0
292,292,-0.0,M,-2147483648,2009-05-15,Barclays,Not Provided,3,equalwt/neutral,10.59,292.0
293,293,-0.0,M,-2147483648,2009-05-07,Goldman Sachs,6 month,3,neutral/neutral,8.39,293.0
294,294,-0.0,M,-2147483648,2009-05-07,"Miller Tabak + Co., LLC",Not Provided,5,buy,15.01,294.0
295,295,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,295.0
296,296,-0.0,M,-2147483648,2009-02-06,Natixis Securities Americas LLC,12 month,5,buy,12.36,296.0
297,297,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,297.0
298,298,-0.0,M,-2147483648,2009-08-21,Bernstein,12 month,3,market perform,10.15,298.0
299,299,-0.0,M,-2147483648,2009-08-20,Soleil Securities,12 month,5,buy,12.36,299.0
300,300,-0.0,D,-2147483648,2009-08-06,"Miller Tabak + Co., LLC",12 month,3,neutral,10.59,300.0
301,301,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,301.0
302,302,-0.0,M,-2147483648,2009-05-15,Barclays,Not Provided,3,equalwt/neutral,10.59,302.0
303,303,-0.0,M,-2147483648,2009-05-07,Goldman Sachs,6 month,3,neutral/neutral,8.39,303.0
304,304,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,304.0
305,305,-0.0,M,-2147483648,2009-02-06,Natixis Securities Americas LLC,12 month,5,buy,12.36,305.0
306,306,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,306.0
307,307,-0.0,M,-2147483648,2009-10-01,Bernstein,12 month,3,market perform,10.59,307.0
308,308,-0.0,M,-2147483648,2009-09-10,Goldman Sachs,6 month,3,neutral/attractive,10.15,308.0
309,309,-0.0,M,-2147483648,2009-08-20,Soleil Securities,12 month,5,buy,12.36,309.0
310,310,-0.0,D,-2147483648,2009-08-06,"Miller Tabak + Co., LLC",12 month,3,neutral,10.59,310.0
311,311,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,311.0
312,312,-0.0,M,-2147483648,2009-05-15,Barclays,Not Provided,3,equalwt/neutral,10.59,312.0
313,313,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,313.0
314,314,-0.0,M,-2147483648,2009-02-06,Natixis Securities Americas LLC,12 month,5,buy,12.36,314.0
315,315,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,315.0
316,316,-0.0,M,-2147483648,2009-10-30,Bernstein,Not Provided,3,market perform,11.48,316.0
317,317,-0.0,M,-2147483648,2009-09-10,Goldman Sachs,6 month,3,neutral/attractive,10.15,317.0
318,318,-0.0,D,-2147483648,2009-08-06,"Miller Tabak + Co., LLC",12 month,3,neutral,10.59,318.0
319,319,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,319.0
320,320,-0.0,M,-2147483648,2009-05-15,Barclays,Not Provided,3,equalwt/neutral,10.59,320.0
321,321,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,321.0
322,322,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,322.0
323,323,-0.0,M,-2147483648,2009-11-23,Bernstein,12 month,3,market perform,11.48,323.0
324,324,-0.0,M,-2147483648,2009-11-05,Barclays,Not Provided,3,equalwt/neutral,12.36,324.0
325,325,-0.0,M,-2147483648,2009-09-10,Goldman Sachs,6 month,3,neutral/attractive,10.15,325.0
326,326,-0.0,D,-2147483648,2009-08-06,"Miller Tabak + Co., LLC",12 month,3,neutral,10.59,326.0
327,327,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,327.0
328,328,-0.0,M,-2147483648,2009-03-17,Pali International,Not Provided,1,sell,4.86,328.0
329,329,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,329.0
330,330,-0.0,U,-2147483648,2009-12-17,Pali International,Not Provided,3,neutral,-0.0,330.0
331,331,-0.0,M,-2147483648,2009-12-11,Bernstein,12 month,3,market perform,11.48,331.0
332,332,-0.0,M,-2147483648,2009-11-05,Barclays,Not Provided,3,equalwt/neutral,12.36,332.0
333,333,-0.0,M,-2147483648,2009-09-10,Goldman Sachs,6 month,3,neutral/attractive,10.15,333.0
334,334,-0.0,D,-2147483648,2009-08-06,"Miller Tabak + Co., LLC",12 month,3,neutral,10.59,334.0
335,335,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,335.0
336,336,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,336.0
337,337,-0.0,M,-2147483648,2010-02-01,Bernstein,12 month,3,market perform,13.24,337.0
338,338,-0.0,R,-2147483648,2010-02-01,"Miller Tabak + Co., LLC",Not Provided,5,buy,-0.0,338.0
339,339,-0.0,M,-2147483648,2010-01-28,Barclays,Not Provided,3,equalwt/neutral,13.24,339.0
340,340,-0.0,M,-2147483648,2010-01-25,Goldman Sachs,12 month,3,neutral/attractive,11.92,340.0
341,341,-0.0,U,-2147483648,2009-12-17,Pali International,Not Provided,3,neutral,-0.0,341.0
342,342,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,342.0
343,343,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,343.0
344,344,-0.0,M,-2147483648,2010-03-01,Bernstein,12 month,3,market perform,13.24,344.0
345,345,-0.0,M,-2147483648,2010-02-17,Macquarie,Not Provided,5,outperform,-0.0,345.0
346,346,-0.0,M,-2147483648,2010-02-03,Barclays,Not Provided,3,equalwt/neutral,14.13,346.0
347,347,-0.0,M,-2147483648,2010-02-02,Goldman Sachs,12 month,3,neutral/attractive,11.92,347.0
348,348,-0.0,R,-2147483648,2010-02-01,"Miller Tabak + Co., LLC",Not Provided,5,buy,-0.0,348.0
349,349,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,349.0
350,350,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,350.0
351,351,-0.0,M,-2147483648,2010-04-01,Macquarie,Not Provided,5,outperform,-0.0,351.0
352,352,-0.0,M,-2147483648,2010-03-01,Bernstein,12 month,3,market perform,13.24,352.0
353,353,-0.0,M,-2147483648,2010-02-03,Barclays,Not Provided,3,equalwt/neutral,14.13,353.0
354,354,-0.0,M,-2147483648,2010-02-02,Goldman Sachs,12 month,3,neutral/attractive,11.92,354.0
355,355,-0.0,R,-2147483648,2010-02-01,"Miller Tabak + Co., LLC",Not Provided,5,buy,-0.0,355.0
356,356,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,356.0
357,357,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,357.0
358,358,-0.0,M,-2147483648,2010-04-23,"Miller Tabak + Co., LLC",Not Provided,5,buy,16.77,358.0
359,359,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,359.0
360,360,-0.0,M,-2147483648,2010-04-19,Macquarie,Not Provided,5,outperform,-0.0,360.0
361,361,-0.0,M,-2147483648,2010-02-02,Goldman Sachs,12 month,3,neutral/attractive,11.92,361.0
362,362,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,362.0
363,363,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,363.0
364,364,-0.0,M,-2147483648,2010-05-31,Macquarie,Not Provided,5,outperform,-0.0,364.0
365,365,-0.0,N,-2147483648,2010-05-28,BTIG LLC,Not Provided,3,neutral,-0.0,365.0
366,366,-0.0,M,-2147483648,2010-05-05,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,366.0
367,367,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,367.0
368,368,-0.0,M,-2147483648,2010-02-02,Goldman Sachs,12 month,3,neutral/attractive,11.92,368.0
369,369,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,369.0
370,370,-0.0,M,-2147483648,2008-11-06,Oppenheimer & Co,18 month,3,market perform,9.71,370.0
371,371,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,371.0
372,372,-0.0,M,-2147483648,2010-06-22,Macquarie,Not Provided,5,outperform,-0.0,372.0
373,373,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,373.0
374,374,-0.0,M,-2147483648,2010-05-05,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,374.0
375,375,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,375.0
376,376,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,376.0
377,377,-0.0,M,-2147483648,2010-07-27,Macquarie,Not Provided,5,outperform,-0.0,377.0
378,378,-0.0,M,-2147483648,2010-07-23,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,378.0
379,379,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,379.0
380,380,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,380.0
381,381,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,381.0
382,382,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,382.0
383,383,-0.0,M,-2147483648,2010-08-27,Macquarie,Not Provided,5,outperform,-0.0,383.0
384,384,-0.0,M,-2147483648,2010-08-18,"Miller Tabak + Co., LLC",Not Provided,5,buy,17.66,384.0
385,385,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,385.0
386,386,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,386.0
387,387,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,387.0
388,388,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,388.0
389,389,-0.0,M,-2147483648,2010-09-23,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,389.0
390,390,-0.0,M,-2147483648,2010-09-21,Macquarie,Not Provided,5,outperform,-0.0,390.0
391,391,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,391.0
392,392,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,392.0
393,393,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,393.0
394,394,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,394.0
395,395,-0.0,M,-2147483648,2010-11-01,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,395.0
396,396,-0.0,M,-2147483648,2010-10-25,Nomura,12 month,5,buy,15.89,396.0
397,397,-0.0,M,-2147483648,2010-10-20,Macquarie,Not Provided,5,outperform,-0.0,397.0
398,398,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,398.0
399,399,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,399.0
400,400,-0.0,M,-2147483648,2010-04-23,Barclays,Not Provided,3,equalwt/neutral,15.89,400.0
401,401,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,401.0
402,402,-0.0,M,-2147483648,2010-12-01,Nomura,12 month,5,buy,15.89,402.0
403,403,-0.0,M,-2147483648,2010-11-18,Macquarie,Not Provided,3,neutral,-0.0,403.0
404,404,-0.0,M,-2147483648,2010-11-17,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,404.0
405,405,-0.0,M,-2147483648,2010-11-17,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,405.0
406,406,-0.0,M,-2147483648,2010-11-03,Barclays,Not Provided,3,equalwt/neutral,15.89,406.0
407,407,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,407.0
408,408,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,408.0
409,409,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,409.0
410,410,-0.0,M,-2147483648,2010-12-22,Macquarie,Not Provided,3,neutral,-0.0,410.0
411,411,-0.0,M,-2147483648,2010-12-22,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,411.0
412,412,-0.0,M,-2147483648,2010-12-01,Nomura,12 month,5,buy,15.89,412.0
413,413,-0.0,M,-2147483648,2010-11-17,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,413.0
414,414,-0.0,M,-2147483648,2010-11-03,Barclays,Not Provided,3,equalwt/neutral,15.89,414.0
415,415,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,415.0
416,416,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,416.0
417,417,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,417.0
418,418,-0.0,M,-2147483648,2011-01-31,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,418.0
419,419,-0.0,M,-2147483648,2011-01-24,Nomura,12 month,5,buy,17.66,419.0
420,420,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,420.0
421,421,-0.0,M,-2147483648,2011-01-07,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,421.0
422,422,-0.0,M,-2147483648,2010-12-22,Macquarie,Not Provided,3,neutral,-0.0,422.0
423,423,-0.0,M,-2147483648,2010-11-03,Barclays,Not Provided,3,equalwt/neutral,15.89,423.0
424,424,-0.0,U,-2147483648,2010-06-28,Goldman Sachs,12 month,5,buy/attractive,15.01,424.0
425,425,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,425.0
426,426,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,426.0
427,427,-0.0,M,-2147483648,2011-02-14,Macquarie,Not Provided,3,neutral,-0.0,427.0
428,428,-0.0,M,-2147483648,2011-02-11,"Miller Tabak + Co., LLC",Not Provided,5,buy,18.54,428.0
429,429,-0.0,M,-2147483648,2011-02-09,Nomura,12 month,5,buy,17.66,429.0
430,430,-0.0,M,-2147483648,2011-02-03,Goldman Sachs,12 month,5,buy/attractive,16.33,430.0
431,431,-0.0,M,-2147483648,2011-02-03,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,431.0
432,432,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,432.0
433,433,-0.0,M,-2147483648,2010-11-03,Barclays,Not Provided,3,equalwt/neutral,15.89,433.0
434,434,-0.0,M,-2147483648,2010-06-15,BTIG LLC,Not Provided,3,neutral,-0.0,434.0
435,435,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,435.0
436,436,-0.0,M,-2147483648,2011-03-30,"Miller Tabak + Co., LLC",12 month,5,buy,18.54,436.0
437,437,-0.0,N,-2147483648,2011-03-29,Davenport & Co,Not Provided,5,buy,19.42,437.0
438,438,-0.0,M,-2147483648,2011-03-16,Nomura,12 month,5,buy,17.66,438.0
439,439,-0.0,M,-2147483648,2011-03-14,Macquarie,Not Provided,3,neutral,-0.0,439.0
440,440,-0.0,U,-2147483648,2011-03-04,BTIG LLC,12 month,5,buy,21.19,440.0
441,441,-0.0,M,-2147483648,2011-03-04,Barclays,Not Provided,3,equalwt/neutral,17.66,441.0
442,442,-0.0,M,-2147483648,2011-02-03,Goldman Sachs,12 month,5,buy/attractive,16.33,442.0
443,443,-0.0,M,-2147483648,2011-02-03,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,443.0
444,444,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,444.0
445,445,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,445.0
446,446,-0.0,M,-2147483648,2011-04-29,Macquarie,Not Provided,3,neutral,-0.0,446.0
447,447,-0.0,M,-2147483648,2011-04-29,"Miller Tabak + Co., LLC",12 month,5,buy,18.54,447.0
448,448,-0.0,M,-2147483648,2011-04-29,Nomura,12 month,5,buy,18.54,448.0
449,449,-0.0,N,-2147483648,2011-03-29,Davenport & Co,Not Provided,5,buy,19.42,449.0
450,450,-0.0,U,-2147483648,2011-03-04,BTIG LLC,12 month,5,buy,21.19,450.0
451,451,-0.0,M,-2147483648,2011-03-04,Barclays,Not Provided,3,equalwt/neutral,17.66,451.0
452,452,-0.0,M,-2147483648,2011-02-03,Goldman Sachs,12 month,5,buy/attractive,16.33,452.0
453,453,-0.0,M,-2147483648,2011-02-03,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,453.0
454,454,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,454.0
455,455,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,455.0
456,456,-0.0,M,-2147483648,2011-05-27,Goldman Sachs,12 month,5,buy/attractive,17.66,456.0
457,457,-0.0,M,-2147483648,2011-05-27,Nomura,12 month,5,buy,18.54,457.0
458,458,-0.0,M,-2147483648,2011-05-26,"Miller Tabak + Co., LLC",12 month,5,buy,19.42,458.0
459,459,-0.0,M,-2147483648,2011-05-17,Macquarie,Not Provided,3,neutral,-0.0,459.0
460,460,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,460.0
461,461,-0.0,U,-2147483648,2011-03-04,BTIG LLC,12 month,5,buy,21.19,461.0
462,462,-0.0,M,-2147483648,2011-03-04,Barclays,Not Provided,3,equalwt/neutral,17.66,462.0
463,463,-0.0,M,-2147483648,2011-02-03,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,463.0
464,464,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,464.0
465,465,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,465.0
466,466,-0.0,M,-2147483648,2011-06-28,"Miller Tabak + Co., LLC",12 month,5,buy,19.42,466.0
467,467,-0.0,M,-2147483648,2011-06-17,Nomura,12 month,5,buy,18.54,467.0
468,468,-0.0,M,-2147483648,2011-05-27,Goldman Sachs,12 month,5,buy/attractive,17.66,468.0
469,469,-0.0,M,-2147483648,2011-05-17,Macquarie,Not Provided,3,neutral,-0.0,469.0
470,470,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,470.0
471,471,-0.0,U,-2147483648,2011-03-04,BTIG LLC,12 month,5,buy,21.19,471.0
472,472,-0.0,M,-2147483648,2011-03-04,Barclays,Not Provided,3,equalwt/neutral,17.66,472.0
473,473,-0.0,M,-2147483648,2011-02-03,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,473.0
474,474,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,474.0
475,475,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,475.0
476,476,-0.0,M,-2147483648,2011-08-01,"Miller Tabak + Co., LLC",12 month,5,buy,15.89,476.0
477,477,-0.0,M,-2147483648,2011-07-26,Macquarie,Not Provided,1,underperform,-0.0,477.0
478,478,-0.0,M,-2147483648,2011-07-21,Goldman Sachs,12 month,5,buy/attractive,16.77,478.0
479,479,-0.0,M,-2147483648,2011-07-20,Nomura,12 month,5,buy,17.66,479.0
480,480,-0.0,M,-2147483648,2011-07-20,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,480.0
481,481,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,481.0
482,482,-0.0,U,-2147483648,2011-03-04,BTIG LLC,12 month,5,buy,21.19,482.0
483,483,-0.0,M,-2147483648,2011-03-04,Barclays,Not Provided,3,equalwt/neutral,17.66,483.0
484,484,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,484.0
485,485,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,485.0
486,486,-0.0,M,-2147483648,2011-08-22,"Miller Tabak + Co., LLC",12 month,5,buy,15.89,486.0
487,487,-0.0,M,-2147483648,2011-08-19,BTIG LLC,12 month,5,buy,21.19,487.0
488,488,-0.0,M,-2147483648,2011-08-11,Nomura,12 month,5,buy,16.77,488.0
489,489,-0.0,M,-2147483648,2011-08-11,Barclays,Not Provided,3,equalwt/neutral,17.66,489.0
490,490,-0.0,M,-2147483648,2011-08-11,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,490.0
491,491,-0.0,M,-2147483648,2011-07-21,Goldman Sachs,12 month,5,buy/attractive,16.77,491.0
492,492,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,492.0
493,493,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,493.0
494,494,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,494.0
495,495,-0.0,M,-2147483648,2011-09-26,"Miller Tabak + Co., LLC",12 month,5,buy,19.42,495.0
496,496,-0.0,M,-2147483648,2011-08-19,BTIG LLC,12 month,5,buy,21.19,496.0
497,497,-0.0,M,-2147483648,2011-08-11,Nomura,12 month,5,buy,16.77,497.0
498,498,-0.0,M,-2147483648,2011-08-11,Barclays,Not Provided,3,equalwt/neutral,17.66,498.0
499,499,-0.0,M,-2147483648,2011-08-11,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,499.0
500,500,-0.0,M,-2147483648,2011-07-21,Goldman Sachs,12 month,5,buy/attractive,16.77,500.0
501,501,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,501.0
502,502,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,502.0
503,503,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,503.0
504,504,-0.0,M,-2147483648,2011-10-31,Goldman Sachs,12 month,3,neutral/neutral,16.77,504.0
505,505,-0.0,N,-2147483648,2011-10-31,UBS,12 month,3,neutral,16.77,505.0
506,506,-0.0,M,-2147483648,2011-10-25,"Miller Tabak + Co., LLC",12 month,5,buy,17.66,506.0
507,507,-0.0,M,-2147483648,2011-08-19,BTIG LLC,12 month,5,buy,21.19,507.0
508,508,-0.0,M,-2147483648,2011-08-11,Nomura,12 month,5,buy,16.77,508.0
509,509,-0.0,M,-2147483648,2011-08-11,Barclays,Not Provided,3,equalwt/neutral,17.66,509.0
510,510,-0.0,M,-2147483648,2011-08-11,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,510.0
511,511,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,511.0
512,512,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,512.0
513,513,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,513.0
514,514,-0.0,M,-2147483648,2011-11-21,"Miller Tabak + Co., LLC",12 month,5,buy,17.66,514.0
515,515,-0.0,M,-2147483648,2011-11-14,Nomura,12 month,5,buy,18.54,515.0
516,516,-0.0,M,-2147483648,2011-11-03,Barclays,Not Provided,3,equalwt/neutral,17.66,516.0
517,517,-0.0,M,-2147483648,2011-10-31,Goldman Sachs,12 month,3,neutral/neutral,16.77,517.0
518,518,-0.0,N,-2147483648,2011-10-31,UBS,12 month,3,neutral,16.77,518.0
519,519,-0.0,M,-2147483648,2011-08-19,BTIG LLC,12 month,5,buy,21.19,519.0
520,520,-0.0,M,-2147483648,2011-08-11,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,520.0
521,521,-0.0,M,-2147483648,2011-05-05,Davenport & Co,12 month,5,buy,19.42,521.0
522,522,-0.0,M,-2147483648,2011-01-21,Evercore ISI,12 month,5,overweight,16.77,522.0
523,523,-0.0,M,-2147483648,2009-08-03,BMO Capital Markets,Not Provided,5,outperform,10.59,523.0
524,524,-0.0,M,-2147483648,2011-12-27,"Miller Tabak + Co., LLC",12 month,5,buy,17.66,524.0
525,525,-0.0,M,-2147483648,2011-11-14,Nomura,12 month,5,buy,18.54,525.0
526,526,-0.0,M,-2147483648,2011-11-03,Barclays,Not Provided,3,equalwt/neutral,17.66,526.0
527,527,-0.0,M,-2147483648,2011-10-31,Goldman Sachs,12 month,3,neutral/neutral,16.77,527.0
528,528,-0.0,N,-2147483648,2011-10-31,UBS,12 month,3,neutral,16.77,528.0
529,529,-0.0,M,-2147483648,2011-08-19,BTIG LLC,12 month,5,buy,21.19,529.0
530,530,-0.0,M,-2147483648,2011-08-11,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,530.0
