,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2010-01-27 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,33.0,250.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,251.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,40.0,252.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,38.0,253.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,38.0,254.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,5,buy,42.0,255.0
2010-04-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,32.0,256.0
2010-04-28 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,257.0
2010-04-28 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,12 month,5,overweight,36.0,258.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,259.0
2010-06-01 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,35.0,260.0
2010-06-01 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,5,buy,42.0,261.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,262.0
2010-05-16 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,263.0
2010-05-12 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,12 month,5,overweight,36.0,264.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,40.0,265.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,38.0,266.0
2010-04-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,32.0,267.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,268.0
2010-07-01 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,Not Provided,3,neutral,-0.0,269.0
2010-06-22 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,35.0,270.0
2010-06-11 00:00:00,-0.0,M,-2147483648,,Thomas Weisel Partners,12 month,5,overweight,36.0,271.0
2010-06-04 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,40.0,272.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,273.0
2010-05-16 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,36.0,274.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,38.0,275.0
2010-04-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,32.0,276.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,277.0
2010-07-28 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,1,sell,18.0,278.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,33.0,279.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,33.0,280.0
2010-07-23 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,18 month,1,underweight,25.0,281.0
2010-07-22 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,35.0,282.0
2010-07-22 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,36.0,283.0
2010-07-08 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,30.0,284.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,285.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,38.0,286.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,287.0
2010-09-01 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,1,sell,18.0,288.0
2010-08-16 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,33.0,289.0
2010-08-05 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,18 month,1,underweight,25.0,290.0
2010-08-02 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,33.0,291.0
2010-08-02 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,35.0,292.0
2010-07-22 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,36.0,293.0
2010-07-08 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,30.0,294.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,295.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,38.0,296.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,297.0
2010-10-01 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,1,sell,18.0,298.0
2010-09-30 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,33.0,299.0
2010-09-27 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,36.0,300.0
2010-09-22 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,33.0,301.0
2010-09-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,1,underweight,25.0,302.0
2010-08-02 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,35.0,303.0
2010-07-08 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,30.0,304.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,305.0
2010-04-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,38.0,306.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,307.0
2010-11-01 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,1,sell,21.0,308.0
2010-10-29 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,36.0,309.0
2010-10-29 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,1,underweight,29.5,310.0
2010-10-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,39.0,311.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,34.0,312.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,38.0,313.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,36.5,314.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,39.0,315.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,316.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,317.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,29.5,318.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,1,sell,21.0,319.0
2010-11-02 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,39.0,320.0
2010-10-29 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,5,buy,36.0,321.0
2010-10-29 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,39.0,322.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,34.0,323.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,38.0,324.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,36.5,325.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,326.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,327.0
2010-12-27 00:00:00,-0.0,M,-2147483648,,Ticonderoga Securities LLC,12 month,1,sell,21.0,328.0
2010-12-17 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,40.0,329.0
2010-12-15 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,39.0,330.0
2010-12-14 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,40.0,331.0
2010-12-09 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,38.0,332.0
2010-12-03 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,36.0,333.0
2010-11-24 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,29.5,334.0
2010-10-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,34.0,335.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,336.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,337.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,338.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,42.0,339.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,35.0,340.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,40.0,341.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,42.0,342.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,343.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,45.0,344.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,345.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,346.0
2011-02-28 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,42.0,347.0
2011-02-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,42.0,348.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,349.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,35.0,350.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,40.0,351.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,352.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,45.0,353.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,354.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,355.0
2011-03-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,42.0,356.0
2011-03-07 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,42.0,357.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,358.0
2011-01-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,35.0,359.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,40.0,360.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,361.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,45.0,362.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,363.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,364.0
2011-04-25 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,42.0,365.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,38.0,366.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,41.0,367.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,368.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,1,underweight,35.0,369.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,370.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,45.0,371.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,372.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,373.0
2011-05-19 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,41.0,374.0
2011-05-16 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,42.0,375.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,38.0,376.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,377.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,1,underweight,35.0,378.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,379.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,45.0,380.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,381.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,382.0
2011-06-13 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,42.0,383.0
2011-06-06 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,41.0,384.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,38.0,385.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,386.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,9 month,1,underweight,35.0,387.0
2011-04-21 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,388.0
2011-01-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,Not Provided,5,buy,45.0,389.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,390.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,391.0
2011-07-21 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,392.0
2011-07-21 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,45.0,393.0
2011-07-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,1,underweight,38.0,394.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/attractive,39.0,395.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,41.0,396.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,397.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,48.0,398.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,399.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,400.0
2011-08-26 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,401.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,402.0
2011-08-24 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,34.0,403.0
2011-08-09 00:00:00,-0.0,N,-2147483648,,Macquarie,12 month,5,outperform,44.0,404.0
2011-08-07 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,32.5,405.0
2011-07-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,1,underweight,38.0,406.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,407.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,48.0,408.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,409.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,410.0
2011-09-28 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,34.0,411.0
2011-09-28 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,412.0
2011-09-09 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,413.0
2011-08-25 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,414.0
2011-08-09 00:00:00,-0.0,N,-2147483648,,Macquarie,12 month,5,outperform,44.0,415.0
2011-08-07 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,32.5,416.0
2011-07-21 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,15 month,1,underweight,38.0,417.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,48.0,418.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,419.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,420.0
2011-11-01 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,421.0
2011-10-31 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,422.0
2011-10-24 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,43.0,423.0
2011-10-19 00:00:00,-0.0,M,-2147483648,,EVA Dimensions,Not Provided,3,hold,-0.0,424.0
2011-10-18 00:00:00,-0.0,U,-2147483648,,J.P. Morgan,15 month,5,overweight,40.0,425.0
2011-10-12 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,34.0,426.0
2011-10-10 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,30.5,427.0
2011-08-09 00:00:00,-0.0,N,-2147483648,,Macquarie,12 month,5,outperform,44.0,428.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,48.0,429.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,430.0
2008-11-07 00:00:00,-0.0,N,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,431.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,432.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0,433.0
2011-11-30 00:00:00,-0.0,N,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,41.0,434.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,435.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,436.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,437.0
2011-11-29 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,40.0,438.0
2011-11-04 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,41.0,439.0
2011-11-03 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/neutral,35.0,440.0
2011-11-03 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,5,outperform,44.0,441.0
2011-11-02 00:00:00,-0.0,N,-2147483648,,Cross Research,Not Provided,5,buy,42.0,442.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,48.0,443.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,444.0
2011-12-19 00:00:00,-0.0,M,-2147483648,,Cross Research,Not Provided,5,buy,42.0,445.0
2011-12-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,41.0,446.0
2011-12-07 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,41.0,447.0
2011-12-06 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,40.0,448.0
2011-12-06 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,449.0
2011-12-04 00:00:00,-0.0,U,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,39.0,450.0
2011-12-02 00:00:00,-0.0,D,-2147483648,,Macquarie,12 month,3,neutral,35.0,451.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,452.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0,453.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,454.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,455.0
2011-07-20 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,48.0,456.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,457.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,41.0,458.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,41.0,459.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,3,neutral,30.0,460.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,42.0,461.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,39.0,462.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,39.0,463.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,464.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,46.0,465.0
2011-12-01 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,466.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0,467.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,468.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,469.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,470.0
2012-03-01 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,39.0,471.0
2012-02-17 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,42.0,472.0
2012-02-08 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,473.0
2012-02-06 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,474.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,41.0,475.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,41.0,476.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,3,neutral,30.0,477.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,39.0,478.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,46.0,479.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0,480.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,481.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,482.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,483.0
2012-03-29 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,45.0,484.0
2012-03-27 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,42.0,485.0
2012-03-07 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,39.0,486.0
2012-02-08 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,40.0,487.0
2012-02-06 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,488.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,5,outperform,41.0,489.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,41.0,490.0
2012-01-26 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,3,neutral,30.0,491.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,46.0,492.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,493.0
2011-11-30 00:00:00,-0.0,U,-2147483648,,EVA Dimensions,Not Provided,5,overweight,-0.0,494.0
2010-05-26 00:00:00,-0.0,N,-2147483648,,Wedge Partners,Not Provided,-2147483648,no rating system,-0.0,495.0
2012-04-30 00:00:00,-0.0,M,-2147483648,,Cross Research,12 month,5,buy,45.0,496.0
2012-04-26 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,41.0,497.0
2012-04-26 00:00:00,-0.0,M,-2147483648,,KeyBanc Capital Markets,12 month,5,buy,43.0,498.0
2012-04-25 00:00:00,-0.0,M,-2147483648,,RBC Capital Markets,12 month,5,outperform,39.0,499.0
2012-04-25 00:00:00,-0.0,M,-2147483648,,Macquarie,12 month,3,neutral,31.0,500.0
2012-04-25 00:00:00,-0.0,M,-2147483648,,Stifel,12 month,5,buy,42.0,501.0
2012-03-29 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Neutral,45.0,502.0
2012-01-25 00:00:00,-0.0,M,-2147483648,,Longbow Research,12 month,5,buy,46.0,503.0
2011-11-30 00:00:00,-0.0,M,-2147483648,,Gabelli & Co,Not Provided,5,buy,-0.0,504.0
