,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
552,552,552,-0.0,M,-2147483648,2010-07-29,Barclays,Not Provided,3,equalwt/neutral,36.0
553,553,553,-0.0,M,-2147483648,2010-07-22,Credit Suisse,Not Provided,3,neutral,36.0
554,554,554,-0.0,M,-2147483648,2010-07-20,UBS,Not Provided,3,neutral,33.0
555,555,555,-0.0,N,-2147483648,2010-07-15,Piper Jaffray,Not Provided,3,neutral,36.0
556,556,556,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0
557,557,557,-0.0,M,-2147483648,2010-04-19,J.P. Morgan,Not Provided,3,neutral,-0.0
558,558,558,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
559,559,559,-0.0,D,-2147483648,2010-01-04,Great Lakes Review,Not Provided,1,sell,-0.0
560,560,560,-0.0,M,-2147483648,2010-08-25,Morgan Stanley,Not Provided,3,Equalwt/Cautious,31.0
561,561,561,-0.0,M,-2147483648,2010-08-17,UBS,Not Provided,3,neutral,32.0
562,562,562,-0.0,M,-2147483648,2010-08-16,Piper Jaffray,Not Provided,3,neutral,35.0
563,563,563,-0.0,M,-2147483648,2010-08-10,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
564,564,564,-0.0,M,-2147483648,2010-08-10,Jefferies,12 month,5,buy,41.0
565,565,565,-0.0,M,-2147483648,2010-08-09,BMO Capital Markets,Not Provided,3,market perform,36.0
566,566,566,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
567,567,567,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
568,568,568,-0.0,M,-2147483648,2010-08-09,Barclays,Not Provided,3,equalwt/neutral,34.0
569,569,569,-0.0,D,-2147483648,2010-07-29,Macquarie,12 month,3,neutral,35.0
570,570,570,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0
571,571,571,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
572,572,572,-0.0,D,-2147483648,2010-01-04,Great Lakes Review,Not Provided,1,sell,-0.0
573,573,573,-0.0,M,-2147483648,2010-09-30,Morgan Stanley,Not Provided,3,Equalwt/Cautious,31.0
574,574,574,-0.0,M,-2147483648,2010-09-30,UBS,Not Provided,5,neutral-s/t buy,35.0
575,575,575,-0.0,U,-2147483648,2010-09-30,Macquarie,12 month,5,outperform,38.0
576,576,576,-0.0,M,-2147483648,2010-09-22,Barclays,Not Provided,3,equalwt/neutral,32.0
577,577,577,-0.0,M,-2147483648,2010-09-16,BMO Capital Markets,Not Provided,3,market perform,36.0
578,578,578,-0.0,M,-2147483648,2010-09-15,Jefferies,12 month,5,buy,40.0
579,579,579,-0.0,M,-2147483648,2010-08-16,Piper Jaffray,Not Provided,3,neutral,35.0
580,580,580,-0.0,M,-2147483648,2010-08-10,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
581,581,581,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
582,582,582,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
583,583,583,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0
584,584,584,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
585,585,585,-0.0,D,-2147483648,2010-01-04,Great Lakes Review,Not Provided,1,sell,-0.0
586,586,586,-0.0,M,-2147483648,2010-11-01,Morgan Stanley,12 month,5,Overwt/Cautious,37.0
587,587,587,-0.0,M,-2147483648,2010-11-01,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
588,588,588,-0.0,M,-2147483648,2010-11-01,Jefferies,12 month,5,buy,40.0
589,589,589,-0.0,M,-2147483648,2010-10-30,Macquarie,12 month,5,outperform,38.0
590,590,590,-0.0,D,-2147483648,2010-10-30,EVA Dimensions,Not Provided,1,sell,-0.0
591,591,591,-0.0,M,-2147483648,2010-10-29,Barclays,Not Provided,3,equalwt/neutral,29.0
592,592,592,-0.0,M,-2147483648,2010-10-27,BMO Capital Markets,Not Provided,3,market perform,36.0
593,593,593,-0.0,M,-2147483648,2010-10-26,UBS,Not Provided,3,neutral,34.0
594,594,594,-0.0,M,-2147483648,2010-10-11,Piper Jaffray,Not Provided,3,neutral,35.0
595,595,595,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
596,596,596,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
597,597,597,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
598,598,598,-0.0,D,-2147483648,2010-01-04,Great Lakes Review,Not Provided,1,sell,-0.0
599,599,599,-0.0,M,-2147483648,2010-11-30,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
600,600,600,-0.0,M,-2147483648,2010-11-30,Piper Jaffray,Not Provided,3,neutral,34.0
601,601,601,-0.0,M,-2147483648,2010-11-29,Barclays,Not Provided,3,equalwt/neutral,29.0
602,602,602,-0.0,M,-2147483648,2010-11-23,Morgan Stanley,12 month,5,Overwt/Cautious,37.0
603,603,603,-0.0,U,-2147483648,2010-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
604,604,604,-0.0,M,-2147483648,2010-11-01,Jefferies,12 month,5,buy,40.0
605,605,605,-0.0,M,-2147483648,2010-10-30,Macquarie,12 month,5,outperform,38.0
606,606,606,-0.0,M,-2147483648,2010-10-27,BMO Capital Markets,Not Provided,3,market perform,36.0
607,607,607,-0.0,M,-2147483648,2010-10-26,UBS,Not Provided,3,neutral,34.0
608,608,608,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
609,609,609,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
610,610,610,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
611,611,611,-0.0,D,-2147483648,2010-01-04,Great Lakes Review,Not Provided,1,sell,-0.0
612,612,612,-0.0,M,-2147483648,2010-12-21,BMO Capital Markets,Not Provided,3,market perform,29.0
613,613,613,-0.0,M,-2147483648,2010-12-21,Morgan Stanley,12 month,5,Overwt/Cautious,37.0
614,614,614,-0.0,M,-2147483648,2010-12-21,Jefferies,12 month,5,buy,35.0
615,615,615,-0.0,M,-2147483648,2010-12-21,Barclays,Not Provided,3,equalwt/neutral,30.0
616,616,616,-0.0,M,-2147483648,2010-12-14,UBS,Not Provided,3,neutral,30.0
617,617,617,-0.0,N,-2147483648,2010-12-14,Cowen,Not Provided,3,hold,-0.0
618,618,618,-0.0,M,-2147483648,2010-11-30,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
619,619,619,-0.0,M,-2147483648,2010-11-30,Piper Jaffray,Not Provided,3,neutral,34.0
620,620,620,-0.0,U,-2147483648,2010-11-16,EVA Dimensions,Not Provided,3,hold,-0.0
621,621,621,-0.0,M,-2147483648,2010-10-30,Macquarie,12 month,5,outperform,38.0
622,622,622,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
623,623,623,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
624,624,624,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
625,625,625,-0.0,N,-2147483648,2011-01-26,Wunderlich Securities,18 month,5,buy,36.0
626,626,626,-0.0,M,-2147483648,2011-01-21,Piper Jaffray,Not Provided,3,neutral,34.0
627,627,627,-0.0,M,-2147483648,2011-01-20,Barclays,Not Provided,3,equalwt/neutral,30.0
628,628,628,-0.0,U,-2147483648,2011-01-14,EVA Dimensions,Not Provided,3,hold,-0.0
629,629,629,-0.0,M,-2147483648,2011-01-13,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
630,630,630,-0.0,M,-2147483648,2011-01-12,Macquarie,12 month,5,outperform,37.0
631,631,631,-0.0,M,-2147483648,2011-01-10,BMO Capital Markets,Not Provided,3,market perform,29.0
632,632,632,-0.0,M,-2147483648,2011-01-03,UBS,12 month,3,neutral,31.0
633,633,633,-0.0,M,-2147483648,2010-12-21,Morgan Stanley,12 month,5,Overwt/Cautious,37.0
634,634,634,-0.0,M,-2147483648,2010-12-21,Jefferies,12 month,5,buy,35.0
635,635,635,-0.0,N,-2147483648,2010-12-14,Cowen,Not Provided,3,hold,-0.0
636,636,636,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
637,637,637,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
638,638,638,-0.0,M,-2147483648,2010-03-22,Argus Research Corp,Not Provided,3,hold,-0.0
639,639,639,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
640,640,640,-0.0,M,-2147483648,2011-02-25,Piper Jaffray,Not Provided,3,neutral,34.0
641,641,641,-0.0,M,-2147483648,2011-02-17,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
642,642,642,-0.0,M,-2147483648,2011-02-14,Cowen,Not Provided,3,hold,-0.0
643,643,643,-0.0,M,-2147483648,2011-02-11,Jefferies,12 month,5,buy,37.0
644,644,644,-0.0,M,-2147483648,2011-02-07,BMO Capital Markets,Not Provided,3,market perform,31.0
645,645,645,-0.0,M,-2147483648,2011-02-07,UBS,12 month,3,neutral,32.0
646,646,646,-0.0,M,-2147483648,2011-02-07,Macquarie,12 month,5,outperform,39.0
647,647,647,-0.0,M,-2147483648,2011-02-07,Wunderlich Securities,18 month,5,buy,36.0
648,648,648,-0.0,M,-2147483648,2011-02-06,Morgan Stanley,12 month,5,Overwt/Cautious,37.0
649,649,649,-0.0,M,-2147483648,2011-02-04,Barclays,Not Provided,3,equalwt/neutral,34.0
650,650,650,-0.0,U,-2147483648,2011-01-14,EVA Dimensions,Not Provided,3,hold,-0.0
651,651,651,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
652,652,652,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
653,653,653,-0.0,M,-2147483648,2011-03-28,BMO Capital Markets,Not Provided,3,market perform,31.0
654,654,654,-0.0,M,-2147483648,2011-03-17,Wunderlich Securities,18 month,5,buy,36.0
655,655,655,-0.0,U,-2147483648,2011-03-12,EVA Dimensions,Not Provided,5,buy,-0.0
656,656,656,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
657,657,657,-0.0,M,-2147483648,2011-02-17,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
658,658,658,-0.0,M,-2147483648,2011-02-14,Cowen,Not Provided,3,hold,-0.0
659,659,659,-0.0,M,-2147483648,2011-02-11,Jefferies,12 month,5,buy,37.0
660,660,660,-0.0,M,-2147483648,2011-02-07,UBS,12 month,3,neutral,32.0
661,661,661,-0.0,M,-2147483648,2011-02-07,Macquarie,12 month,5,outperform,39.0
662,662,662,-0.0,M,-2147483648,2011-02-04,Barclays,Not Provided,3,equalwt/neutral,34.0
663,663,663,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
664,664,664,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
665,665,665,-0.0,M,-2147483648,2011-04-29,Jefferies,12 month,5,buy,42.0
666,666,666,-0.0,D,-2147483648,2011-04-29,Wunderlich Securities,12 month,3,hold,39.0
667,667,667,-0.0,M,-2147483648,2011-04-28,UBS,12 month,3,neutral,38.0
668,668,668,-0.0,M,-2147483648,2011-04-28,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
669,669,669,-0.0,D,-2147483648,2011-04-28,Macquarie,12 month,3,neutral,38.0
670,670,670,-0.0,M,-2147483648,2011-04-28,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
671,671,671,-0.0,M,-2147483648,2011-04-19,BMO Capital Markets,Not Provided,3,market perform,31.0
672,672,672,-0.0,U,-2147483648,2011-03-12,EVA Dimensions,Not Provided,5,buy,-0.0
673,673,673,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
674,674,674,-0.0,M,-2147483648,2011-02-14,Cowen,Not Provided,3,hold,-0.0
675,675,675,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
676,676,676,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
677,677,677,-0.0,M,-2147483648,2011-06-01,Macquarie,12 month,3,neutral,40.0
678,678,678,-0.0,M,-2147483648,2011-05-18,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
679,679,679,-0.0,M,-2147483648,2011-05-16,Wunderlich Securities,12 month,3,hold,39.0
680,680,680,-0.0,M,-2147483648,2011-05-12,Cowen,Not Provided,3,hold,-0.0
681,681,681,-0.0,M,-2147483648,2011-05-09,Jefferies,12 month,5,buy,42.0
682,682,682,-0.0,M,-2147483648,2011-05-08,BMO Capital Markets,Not Provided,3,market perform,38.0
683,683,683,-0.0,D,-2147483648,2011-05-07,EVA Dimensions,Not Provided,1,sell,-0.0
684,684,684,-0.0,M,-2147483648,2011-04-28,UBS,12 month,3,neutral,38.0
685,685,685,-0.0,M,-2147483648,2011-04-28,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
686,686,686,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
687,687,687,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
688,688,688,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
689,689,689,-0.0,M,-2147483648,2011-06-30,UBS,12 month,3,neutral,41.0
690,690,690,-0.0,U,-2147483648,2011-06-24,Wunderlich Securities,18 month,5,buy,43.5
691,691,691,-0.0,M,-2147483648,2011-06-02,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
692,692,692,-0.0,M,-2147483648,2011-06-01,Macquarie,12 month,3,neutral,40.0
693,693,693,-0.0,M,-2147483648,2011-05-12,Cowen,Not Provided,3,hold,-0.0
694,694,694,-0.0,M,-2147483648,2011-05-09,Jefferies,12 month,5,buy,42.0
695,695,695,-0.0,M,-2147483648,2011-05-08,BMO Capital Markets,Not Provided,3,market perform,38.0
696,696,696,-0.0,D,-2147483648,2011-05-07,EVA Dimensions,Not Provided,1,sell,-0.0
697,697,697,-0.0,M,-2147483648,2011-04-28,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
698,698,698,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
699,699,699,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
700,700,700,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
701,701,701,-0.0,M,-2147483648,2011-07-26,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
702,702,702,-0.0,M,-2147483648,2011-07-20,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
703,703,703,-0.0,M,-2147483648,2011-07-20,Macquarie,12 month,3,neutral,40.0
704,704,704,-0.0,M,-2147483648,2011-07-20,Wunderlich Securities,18 month,5,buy,43.5
705,705,705,-0.0,M,-2147483648,2011-07-13,BMO Capital Markets,Not Provided,3,market perform,38.0
706,706,706,-0.0,M,-2147483648,2011-06-30,UBS,12 month,3,neutral,41.0
707,707,707,-0.0,M,-2147483648,2011-05-12,Cowen,Not Provided,3,hold,-0.0
708,708,708,-0.0,M,-2147483648,2011-05-09,Jefferies,12 month,5,buy,42.0
709,709,709,-0.0,D,-2147483648,2011-05-07,EVA Dimensions,Not Provided,1,sell,-0.0
710,710,710,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
711,711,711,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
712,712,712,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
713,713,713,-0.0,M,-2147483648,2011-09-01,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
714,714,714,-0.0,M,-2147483648,2011-08-30,Jefferies,12 month,5,buy,43.5
715,715,715,-0.0,M,-2147483648,2011-08-26,Wunderlich Securities,18 month,5,buy,43.5
716,716,716,-0.0,M,-2147483648,2011-08-24,ISI Group,Not Provided,5,buy,44.5
717,717,717,-0.0,D,-2147483648,2011-08-12,EVA Dimensions,Not Provided,1,sell,-0.0
718,718,718,-0.0,M,-2147483648,2011-08-11,BMO Capital Markets,Not Provided,3,market perform,38.0
719,719,719,-0.0,M,-2147483648,2011-08-11,Macquarie,12 month,3,neutral,42.0
720,720,720,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
721,721,721,-0.0,M,-2147483648,2011-08-03,UBS,12 month,3,neutral,42.0
722,722,722,-0.0,N,-2147483648,2011-08-02,Wells Fargo Securities,Not Provided,3,market perform,-0.0
723,723,723,-0.0,M,-2147483648,2011-07-26,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
724,724,724,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
725,725,725,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
726,726,726,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
727,727,727,-0.0,M,-2147483648,2011-09-28,Macquarie,12 month,3,neutral,42.0
728,728,728,-0.0,M,-2147483648,2011-09-26,Jefferies,12 month,5,buy,43.5
729,729,729,-0.0,M,-2147483648,2011-09-19,UBS,12 month,3,neutral,42.0
730,730,730,-0.0,M,-2147483648,2011-09-01,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
731,731,731,-0.0,M,-2147483648,2011-08-26,Wunderlich Securities,18 month,5,buy,43.5
732,732,732,-0.0,M,-2147483648,2011-08-24,ISI Group,Not Provided,5,buy,44.5
733,733,733,-0.0,D,-2147483648,2011-08-12,EVA Dimensions,Not Provided,1,sell,-0.0
734,734,734,-0.0,M,-2147483648,2011-08-11,BMO Capital Markets,Not Provided,3,market perform,38.0
735,735,735,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
736,736,736,-0.0,N,-2147483648,2011-08-02,Wells Fargo Securities,Not Provided,3,market perform,-0.0
737,737,737,-0.0,M,-2147483648,2011-07-26,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
738,738,738,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
739,739,739,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
740,740,740,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
741,741,741,-0.0,M,-2147483648,2011-11-01,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
742,742,742,-0.0,M,-2147483648,2011-11-01,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
743,743,743,-0.0,M,-2147483648,2011-10-31,BMO Capital Markets,Not Provided,3,market perform,39.0
744,744,744,-0.0,M,-2147483648,2011-10-31,UBS,12 month,3,neutral,42.0
745,745,745,-0.0,M,-2147483648,2011-10-31,Jefferies,12 month,5,buy,46.0
746,746,746,-0.0,M,-2147483648,2011-10-31,Wunderlich Securities,18 month,5,buy,43.5
747,747,747,-0.0,M,-2147483648,2011-10-29,Macquarie,12 month,3,neutral,43.0
748,748,748,-0.0,U,-2147483648,2011-10-29,EVA Dimensions,Not Provided,3,hold,-0.0
749,749,749,-0.0,M,-2147483648,2011-10-28,Wells Fargo Securities,Not Provided,3,market perform,-0.0
750,750,750,-0.0,M,-2147483648,2011-08-24,ISI Group,Not Provided,5,buy,44.5
751,751,751,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
752,752,752,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
753,753,753,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
754,754,754,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
755,755,755,-0.0,M,-2147483648,2011-12-01,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
756,756,756,-0.0,M,-2147483648,2011-12-01,Macquarie,12 month,3,neutral,44.0
757,757,757,-0.0,M,-2147483648,2011-11-21,UBS,12 month,3,neutral,42.0
758,758,758,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,3,hold,-0.0
759,759,759,-0.0,M,-2147483648,2011-11-01,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
760,760,760,-0.0,M,-2147483648,2011-10-31,BMO Capital Markets,Not Provided,3,market perform,39.0
761,761,761,-0.0,M,-2147483648,2011-10-31,Jefferies,12 month,5,buy,46.0
762,762,762,-0.0,M,-2147483648,2011-10-31,Wunderlich Securities,18 month,5,buy,43.5
763,763,763,-0.0,M,-2147483648,2011-10-28,Wells Fargo Securities,Not Provided,3,market perform,-0.0
764,764,764,-0.0,M,-2147483648,2011-08-24,ISI Group,Not Provided,5,buy,44.5
765,765,765,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
766,766,766,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
767,767,767,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
768,768,768,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
769,769,769,-0.0,M,-2147483648,2011-12-23,BMO Capital Markets,Not Provided,3,market perform,43.0
770,770,770,-0.0,M,-2147483648,2011-12-22,Macquarie,12 month,3,neutral,42.0
771,771,771,-0.0,M,-2147483648,2011-12-08,UBS,12 month,3,neutral,40.0
772,772,772,-0.0,M,-2147483648,2011-12-01,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
773,773,773,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,3,hold,-0.0
774,774,774,-0.0,M,-2147483648,2011-11-01,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
775,775,775,-0.0,M,-2147483648,2011-10-31,Jefferies,12 month,5,buy,46.0
776,776,776,-0.0,M,-2147483648,2011-10-31,Wunderlich Securities,18 month,5,buy,43.5
777,777,777,-0.0,M,-2147483648,2011-10-28,Wells Fargo Securities,Not Provided,3,market perform,-0.0
778,778,778,-0.0,M,-2147483648,2011-08-24,ISI Group,Not Provided,5,buy,44.5
779,779,779,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
780,780,780,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
781,781,781,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
782,782,782,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
783,783,783,-0.0,M,-2147483648,2012-01-20,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
784,784,784,-0.0,M,-2147483648,2012-01-18,UBS,12 month,3,neutral,37.0
785,785,785,-0.0,M,-2147483648,2012-01-11,Macquarie,12 month,3,neutral,42.0
786,786,786,-0.0,M,-2147483648,2012-01-11,Wunderlich Securities,18 month,5,buy,43.5
787,787,787,-0.0,U,-2147483648,2012-01-04,EVA Dimensions,Not Provided,5,overweight,-0.0
788,788,788,-0.0,M,-2147483648,2012-01-03,BMO Capital Markets,Not Provided,3,market perform,43.0
789,789,789,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
790,790,790,-0.0,M,-2147483648,2012-01-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
791,791,791,-0.0,M,-2147483648,2011-11-01,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
792,792,792,-0.0,M,-2147483648,2011-10-31,Jefferies,12 month,5,buy,46.0
793,793,793,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
794,794,794,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
795,795,795,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
796,796,796,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
797,797,797,-0.0,M,-2147483648,2012-02-22,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
798,798,798,-0.0,M,-2147483648,2012-02-21,UBS,12 month,3,neutral,37.0
799,799,799,-0.0,M,-2147483648,2012-02-17,Jefferies,12 month,5,buy,42.0
800,800,800,-0.0,M,-2147483648,2012-02-17,Wunderlich Securities,12 month,5,buy,42.0
801,801,801,-0.0,U,-2147483648,2012-01-04,EVA Dimensions,Not Provided,5,overweight,-0.0
802,802,802,-0.0,M,-2147483648,2012-01-03,BMO Capital Markets,Not Provided,3,market perform,43.0
803,803,803,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
804,804,804,-0.0,M,-2147483648,2012-01-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
805,805,805,-0.0,M,-2147483648,2011-11-01,Barclays,Not Provided,-2147483648,suspended coverage,-0.0
806,806,806,-0.0,M,-2147483648,2011-08-05,Cowen,Not Provided,3,hold,-0.0
807,807,807,-0.0,M,-2147483648,2011-02-28,Argus Research Corp,Not Provided,3,hold,-0.0
808,808,808,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
809,809,809,-0.0,M,-2147483648,2010-08-09,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
810,810,810,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
811,811,811,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
812,812,812,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
813,813,813,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
814,814,814,-0.0,M,-2147483648,2012-02-17,Wunderlich Securities,12 month,5,buy,42.0
815,815,815,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
816,816,816,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
817,817,817,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
818,818,818,-0.0,M,-2147483648,2012-03-16,Jefferies,12 month,5,buy,42.0
819,819,819,-0.0,M,-2147483648,2012-03-15,Wells Fargo Securities,Not Provided,3,market perform,-0.0
820,820,820,-0.0,M,-2147483648,2012-03-12,BMO Capital Markets,Not Provided,3,market perform,43.0
821,821,821,-0.0,D,-2147483648,2012-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0
822,822,822,-0.0,D,-2147483648,2012-01-03,ISI Group,Not Provided,3,hold,42.75
823,823,823,-0.0,M,-2147483648,2010-08-09,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
824,824,824,-0.0,M,-2147483648,2012-04-03,Wunderlich Securities,12 month,5,buy,42.0
