,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
534,534,534,-0.0,M,-2147483648,2010-04-29,J.P. Morgan,6 month,1,underweight,22.0
535,535,535,-0.0,M,-2147483648,2010-04-29,Buckingham Research Group,12 month,5,buy,27.0
536,536,536,-0.0,M,-2147483648,2010-04-29,Barclays,Not Provided,3,equalwt/neutral,26.0
537,537,537,-0.0,M,-2147483648,2010-04-28,Credit Suisse,Not Provided,1,underperform,20.0
538,538,538,-0.0,M,-2147483648,2010-06-28,Goldman Sachs,12 month,3,neutral/neutral,19.0
539,539,539,-0.0,M,-2147483648,2010-06-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
540,540,540,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
541,541,541,-0.0,M,-2147483648,2010-05-07,Telsey Advisory Group,12 month,-2147483648,no rating system,31.0
542,542,542,-0.0,M,-2147483648,2010-05-06,Lazard Capital Markets,Not Provided,3,hold,-0.0
543,543,543,-0.0,M,-2147483648,2010-04-29,J.P. Morgan,6 month,1,underweight,22.0
544,544,544,-0.0,M,-2147483648,2010-04-29,Buckingham Research Group,12 month,5,buy,27.0
545,545,545,-0.0,M,-2147483648,2010-04-29,Barclays,Not Provided,3,equalwt/neutral,26.0
546,546,546,-0.0,M,-2147483648,2010-04-28,Credit Suisse,Not Provided,1,underperform,20.0
547,547,547,-0.0,M,-2147483648,2010-07-29,Buckingham Research Group,12 month,5,buy,25.0
548,548,548,-0.0,M,-2147483648,2010-07-29,Telsey Advisory Group,12 month,-2147483648,no rating system,31.0
549,549,549,-0.0,M,-2147483648,2010-07-28,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
550,550,550,-0.0,M,-2147483648,2010-07-28,Credit Suisse,Not Provided,1,underperform,16.0
551,551,551,-0.0,M,-2147483648,2010-07-28,Barclays,Not Provided,3,equalwt/neutral,26.0
552,552,552,-0.0,M,-2147483648,2010-07-27,Lazard Capital Markets,Not Provided,3,hold,-0.0
553,553,553,-0.0,M,-2147483648,2010-07-05,Goldman Sachs,12 month,3,neutral/neutral,17.0
554,554,554,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
555,555,555,-0.0,M,-2147483648,2010-04-29,J.P. Morgan,6 month,1,underweight,22.0
556,556,556,-0.0,M,-2147483648,2010-08-10,J.P. Morgan,15 month,1,underweight,20.0
557,557,557,-0.0,M,-2147483648,2010-08-09,Morgan Stanley,Not Provided,5,Overwt/In-Line,24.0
558,558,558,-0.0,M,-2147483648,2010-07-29,Buckingham Research Group,12 month,5,buy,25.0
559,559,559,-0.0,M,-2147483648,2010-07-29,Telsey Advisory Group,12 month,-2147483648,no rating system,31.0
560,560,560,-0.0,M,-2147483648,2010-07-28,Credit Suisse,Not Provided,1,underperform,16.0
561,561,561,-0.0,M,-2147483648,2010-07-28,Barclays,Not Provided,3,equalwt/neutral,26.0
562,562,562,-0.0,M,-2147483648,2010-07-27,Lazard Capital Markets,Not Provided,3,hold,-0.0
563,563,563,-0.0,M,-2147483648,2010-07-05,Goldman Sachs,12 month,3,neutral/neutral,17.0
564,564,564,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
565,565,565,-0.0,M,-2147483648,2010-09-28,Lazard Capital Markets,Not Provided,3,hold,-0.0
566,566,566,-0.0,M,-2147483648,2010-08-10,J.P. Morgan,15 month,1,underweight,20.0
567,567,567,-0.0,M,-2147483648,2010-08-09,Morgan Stanley,Not Provided,5,Overwt/In-Line,24.0
568,568,568,-0.0,M,-2147483648,2010-07-29,Buckingham Research Group,12 month,5,buy,25.0
569,569,569,-0.0,M,-2147483648,2010-07-29,Telsey Advisory Group,12 month,-2147483648,no rating system,31.0
570,570,570,-0.0,M,-2147483648,2010-07-28,Credit Suisse,Not Provided,1,underperform,16.0
571,571,571,-0.0,M,-2147483648,2010-07-28,Barclays,Not Provided,3,equalwt/neutral,26.0
572,572,572,-0.0,M,-2147483648,2010-07-05,Goldman Sachs,12 month,3,neutral/neutral,17.0
573,573,573,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
574,574,574,-0.0,M,-2147483648,2010-10-28,Buckingham Research Group,12 month,5,buy,20.0
575,575,575,-0.0,M,-2147483648,2010-10-28,Lazard Capital Markets,Not Provided,3,hold,-0.0
576,576,576,-0.0,M,-2147483648,2010-10-28,Telsey Advisory Group,12 month,-2147483648,no rating system,21.0
577,577,577,-0.0,M,-2147483648,2010-10-27,Morgan Stanley,12 month,5,Overwt/In-Line,24.0
578,578,578,-0.0,M,-2147483648,2010-10-27,Goldman Sachs,12 month,3,neutral/neutral,15.0
579,579,579,-0.0,M,-2147483648,2010-10-27,Credit Suisse,Not Provided,1,underperform,14.0
580,580,580,-0.0,M,-2147483648,2010-10-27,Barclays,Not Provided,3,equalwt/neutral,18.0
581,581,581,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
582,582,582,-0.0,M,-2147483648,2010-11-26,Lazard Capital Markets,Not Provided,3,hold,-0.0
583,583,583,-0.0,D,-2147483648,2010-11-05,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
584,584,584,-0.0,M,-2147483648,2010-10-28,Buckingham Research Group,12 month,5,buy,20.0
585,585,585,-0.0,M,-2147483648,2010-10-28,Telsey Advisory Group,12 month,-2147483648,no rating system,21.0
586,586,586,-0.0,M,-2147483648,2010-10-27,Goldman Sachs,12 month,3,neutral/neutral,15.0
587,587,587,-0.0,M,-2147483648,2010-10-27,Credit Suisse,Not Provided,1,underperform,14.0
588,588,588,-0.0,M,-2147483648,2010-10-27,Barclays,Not Provided,3,equalwt/neutral,18.0
589,589,589,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
590,590,590,-0.0,N,-2147483648,2010-12-13,SunTrust Robinson Humphrey,12 month,5,buy,19.0
591,591,591,-0.0,M,-2147483648,2010-11-26,Lazard Capital Markets,Not Provided,3,hold,-0.0
592,592,592,-0.0,D,-2147483648,2010-11-05,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
593,593,593,-0.0,M,-2147483648,2010-10-28,Buckingham Research Group,12 month,5,buy,20.0
594,594,594,-0.0,M,-2147483648,2010-10-28,Telsey Advisory Group,12 month,-2147483648,no rating system,21.0
595,595,595,-0.0,M,-2147483648,2010-10-27,Goldman Sachs,12 month,3,neutral/neutral,15.0
596,596,596,-0.0,M,-2147483648,2010-10-27,Credit Suisse,Not Provided,1,underperform,14.0
597,597,597,-0.0,M,-2147483648,2010-10-27,Barclays,Not Provided,3,equalwt/neutral,18.0
598,598,598,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
599,599,599,-0.0,M,-2147483648,2011-01-26,Lazard Capital Markets,Not Provided,3,hold,-0.0
600,600,600,-0.0,M,-2147483648,2011-01-21,Credit Suisse,Not Provided,1,underperform,12.0
601,601,601,-0.0,M,-2147483648,2011-01-21,SunTrust Robinson Humphrey,12 month,5,buy,19.0
602,602,602,-0.0,D,-2147483648,2011-01-21,Buckingham Research Group,Not Provided,3,neutral,-0.0
603,603,603,-0.0,M,-2147483648,2011-01-21,Barclays,Not Provided,3,equalwt/neutral,18.0
604,604,604,-0.0,M,-2147483648,2011-01-21,Telsey Advisory Group,12 month,-2147483648,no rating system,21.0
605,605,605,-0.0,M,-2147483648,2011-01-20,Goldman Sachs,12 month,3,neutral/neutral,14.0
606,606,606,-0.0,D,-2147483648,2011-01-07,Morgan Stanley,12 month,1,Underwt/In-Line,14.0
607,607,607,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
608,608,608,-0.0,U,-2147483648,2011-02-11,Lazard Capital Markets,12 month,5,buy,21.0
609,609,609,-0.0,M,-2147483648,2011-02-10,Buckingham Research Group,Not Provided,3,neutral,-0.0
610,610,610,-0.0,M,-2147483648,2011-02-10,Telsey Advisory Group,12 month,-2147483648,no rating system,15.0
611,611,611,-0.0,M,-2147483648,2011-02-09,Goldman Sachs,12 month,3,neutral/neutral,13.0
612,612,612,-0.0,M,-2147483648,2011-02-09,SunTrust Robinson Humphrey,12 month,5,buy,19.0
613,613,613,-0.0,M,-2147483648,2011-02-09,Barclays,Not Provided,3,equalwt/neutral,18.0
614,614,614,-0.0,D,-2147483648,2010-05-20,EVA Dimensions,Not Provided,3,hold,-0.0
615,615,615,-0.0,M,-2147483648,2011-03-17,Barclays,Not Provided,3,equalwt/neutral,18.0
616,616,616,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
617,617,617,-0.0,M,-2147483648,2011-03-07,SunTrust Robinson Humphrey,12 month,5,buy,19.0
618,618,618,-0.0,M,-2147483648,2011-03-03,Buckingham Research Group,Not Provided,3,neutral,-0.0
619,619,619,-0.0,M,-2147483648,2011-03-02,Lazard Capital Markets,12 month,5,buy,21.0
620,620,620,-0.0,M,-2147483648,2011-02-10,Telsey Advisory Group,12 month,-2147483648,no rating system,15.0
621,621,621,-0.0,M,-2147483648,2011-02-09,Goldman Sachs,12 month,3,neutral/neutral,13.0
622,622,622,-0.0,M,-2147483648,2011-04-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
623,623,623,-0.0,M,-2147483648,2011-04-28,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
624,624,624,-0.0,M,-2147483648,2011-04-27,SunTrust Robinson Humphrey,12 month,5,buy,19.0
625,625,625,-0.0,M,-2147483648,2011-04-27,Barclays,Not Provided,3,equalwt/neutral,18.0
626,626,626,-0.0,M,-2147483648,2011-04-08,Lazard Capital Markets,12 month,5,buy,20.0
627,627,627,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
628,628,628,-0.0,M,-2147483648,2011-02-09,Goldman Sachs,12 month,3,neutral/neutral,13.0
629,629,629,-0.0,D,-2147483648,2011-05-10,Goldman Sachs,12 month,1,Sell/Neutral,11.0
630,630,630,-0.0,M,-2147483648,2011-04-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
631,631,631,-0.0,M,-2147483648,2011-04-28,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
632,632,632,-0.0,M,-2147483648,2011-04-27,SunTrust Robinson Humphrey,12 month,5,buy,19.0
633,633,633,-0.0,M,-2147483648,2011-04-27,Barclays,Not Provided,3,equalwt/neutral,18.0
634,634,634,-0.0,M,-2147483648,2011-04-08,Lazard Capital Markets,12 month,5,buy,20.0
635,635,635,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
636,636,636,-0.0,M,-2147483648,2011-06-19,Telsey Advisory Group,Not Provided,-2147483648,no rating system,18.0
637,637,637,-0.0,M,-2147483648,2011-06-09,Barclays,Not Provided,3,equalwt/neutral,16.0
638,638,638,-0.0,M,-2147483648,2011-06-07,Goldman Sachs,12 month,1,Sell/Neutral,10.0
639,639,639,-0.0,N,-2147483648,2011-06-07,ISI Group,Not Provided,3,hold,11.0
640,640,640,-0.0,M,-2147483648,2011-06-06,SunTrust Robinson Humphrey,12 month,5,buy,19.0
641,641,641,-0.0,M,-2147483648,2011-04-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
642,642,642,-0.0,M,-2147483648,2011-04-08,Lazard Capital Markets,12 month,5,buy,20.0
643,643,643,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
644,644,644,-0.0,M,-2147483648,2011-07-29,Barclays,Not Provided,3,equalwt/neutral,16.0
645,645,645,-0.0,M,-2147483648,2011-07-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
646,646,646,-0.0,M,-2147483648,2011-07-28,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
647,647,647,-0.0,M,-2147483648,2011-07-27,SunTrust Robinson Humphrey,12 month,5,buy,19.0
648,648,648,-0.0,M,-2147483648,2011-07-27,ISI Group,Not Provided,3,hold,13.0
649,649,649,-0.0,M,-2147483648,2011-07-27,Lazard Capital Markets,12 month,5,buy,14.0
650,650,650,-0.0,M,-2147483648,2011-06-07,Goldman Sachs,12 month,1,Sell/Neutral,10.0
651,651,651,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
652,652,652,-0.0,M,-2147483648,2011-09-01,Lazard Capital Markets,12 month,5,buy,15.0
653,653,653,-0.0,M,-2147483648,2011-08-19,SunTrust Robinson Humphrey,12 month,5,buy,19.0
654,654,654,-0.0,U,-2147483648,2011-08-07,Goldman Sachs,12 month,3,neutral/neutral,12.5
655,655,655,-0.0,M,-2147483648,2011-07-29,Barclays,Not Provided,3,equalwt/neutral,16.0
656,656,656,-0.0,M,-2147483648,2011-07-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
657,657,657,-0.0,M,-2147483648,2011-07-28,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
658,658,658,-0.0,M,-2147483648,2011-07-27,ISI Group,Not Provided,3,hold,13.0
659,659,659,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
660,660,660,-0.0,M,-2147483648,2011-09-20,Lazard Capital Markets,12 month,5,buy,15.0
661,661,661,-0.0,M,-2147483648,2011-08-19,SunTrust Robinson Humphrey,12 month,5,buy,19.0
662,662,662,-0.0,U,-2147483648,2011-08-07,Goldman Sachs,12 month,3,neutral/neutral,12.5
663,663,663,-0.0,M,-2147483648,2011-07-29,Barclays,Not Provided,3,equalwt/neutral,16.0
664,664,664,-0.0,M,-2147483648,2011-07-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
665,665,665,-0.0,M,-2147483648,2011-07-28,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
666,666,666,-0.0,M,-2147483648,2011-07-27,ISI Group,Not Provided,3,hold,13.0
667,667,667,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0
668,668,668,-0.0,M,-2147483648,2011-10-27,Goldman Sachs,12 month,3,neutral/neutral,11.0
669,669,669,-0.0,D,-2147483648,2011-10-27,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
670,670,670,-0.0,M,-2147483648,2011-10-27,Buckingham Research Group,Not Provided,3,neutral,-0.0
671,671,671,-0.0,M,-2147483648,2011-10-27,Lazard Capital Markets,12 month,5,buy,14.0
672,672,672,-0.0,M,-2147483648,2011-10-27,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
673,673,673,-0.0,M,-2147483648,2011-10-26,Barclays,Not Provided,3,equalwt/neutral,15.0
674,674,674,-0.0,M,-2147483648,2011-10-19,EVA Dimensions,Not Provided,3,hold,-0.0
675,675,675,-0.0,M,-2147483648,2011-07-27,ISI Group,Not Provided,3,hold,13.0
676,676,676,-0.0,D,-2147483648,2011-11-30,EVA Dimensions,Not Provided,1,underweight,-0.0
677,677,677,-0.0,M,-2147483648,2011-11-28,Lazard Capital Markets,Not Provided,3,neutral,-0.0
678,678,678,-0.0,M,-2147483648,2011-11-17,Barclays,Not Provided,3,equalwt/neutral,15.0
679,679,679,-0.0,M,-2147483648,2011-11-06,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
680,680,680,-0.0,M,-2147483648,2011-10-27,Goldman Sachs,12 month,3,neutral/neutral,11.0
681,681,681,-0.0,D,-2147483648,2011-10-27,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
682,682,682,-0.0,M,-2147483648,2011-10-27,Buckingham Research Group,Not Provided,3,neutral,-0.0
683,683,683,-0.0,M,-2147483648,2011-07-27,ISI Group,Not Provided,3,hold,13.0
684,684,684,-0.0,M,-2147483648,2011-12-21,ISI Group,Not Provided,3,hold,10.0
685,685,685,-0.0,M,-2147483648,2011-12-15,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
686,686,686,-0.0,D,-2147483648,2011-11-30,EVA Dimensions,Not Provided,1,underweight,-0.0
687,687,687,-0.0,M,-2147483648,2011-11-28,Lazard Capital Markets,Not Provided,3,neutral,-0.0
688,688,688,-0.0,M,-2147483648,2011-11-17,Barclays,Not Provided,3,equalwt/neutral,15.0
689,689,689,-0.0,M,-2147483648,2011-11-06,Telsey Advisory Group,12 month,-2147483648,no rating system,18.0
690,690,690,-0.0,M,-2147483648,2011-10-27,Goldman Sachs,12 month,3,neutral/neutral,11.0
691,691,691,-0.0,M,-2147483648,2011-10-27,Buckingham Research Group,Not Provided,3,neutral,-0.0
692,692,692,-0.0,M,-2147483648,2012-01-26,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
693,693,693,-0.0,M,-2147483648,2012-01-12,Lazard Capital Markets,Not Provided,3,neutral,-0.0
694,694,694,-0.0,M,-2147483648,2012-01-11,Goldman Sachs,12 month,3,neutral/neutral,10.0
695,695,695,-0.0,M,-2147483648,2012-01-11,Buckingham Research Group,Not Provided,3,neutral,-0.0
696,696,696,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
697,697,697,-0.0,M,-2147483648,2012-01-10,Barclays,Not Provided,3,equalwt/neutral,11.0
698,698,698,-0.0,M,-2147483648,2011-12-21,ISI Group,Not Provided,3,hold,10.0
699,699,699,-0.0,D,-2147483648,2011-11-30,EVA Dimensions,Not Provided,1,underweight,-0.0
700,700,700,-0.0,U,-2147483648,2012-02-28,EVA Dimensions,Not Provided,3,hold,-0.0
701,701,701,-0.0,M,-2147483648,2012-02-13,ISI Group,Not Provided,3,hold,10.0
702,702,702,-0.0,M,-2147483648,2012-02-10,Goldman Sachs,12 month,3,neutral/neutral,9.0
703,703,703,-0.0,M,-2147483648,2012-02-09,Buckingham Research Group,Not Provided,3,neutral,-0.0
704,704,704,-0.0,M,-2147483648,2012-02-09,Lazard Capital Markets,Not Provided,3,neutral,-0.0
705,705,705,-0.0,M,-2147483648,2012-02-08,SunTrust Robinson Humphrey,Not Provided,3,neutral,-0.0
706,706,706,-0.0,M,-2147483648,2012-02-08,Barclays,Not Provided,3,equalwt/neutral,11.0
707,707,707,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
708,708,708,-0.0,U,-2147483648,2012-03-30,SunTrust Robinson Humphrey,12 month,5,buy,17.0
709,709,709,-0.0,U,-2147483648,2012-02-28,EVA Dimensions,Not Provided,3,hold,-0.0
710,710,710,-0.0,M,-2147483648,2012-02-13,ISI Group,Not Provided,3,hold,10.0
711,711,711,-0.0,M,-2147483648,2012-02-10,Goldman Sachs,12 month,3,neutral/neutral,9.0
712,712,712,-0.0,M,-2147483648,2012-02-09,Buckingham Research Group,Not Provided,3,neutral,-0.0
713,713,713,-0.0,M,-2147483648,2012-02-09,Lazard Capital Markets,Not Provided,3,neutral,-0.0
714,714,714,-0.0,M,-2147483648,2012-02-08,Barclays,Not Provided,3,equalwt/neutral,11.0
715,715,715,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
716,716,716,-0.0,M,-2147483648,2012-05-01,Lazard Capital Markets,Not Provided,3,neutral,-0.0
717,717,717,-0.0,M,-2147483648,2012-04-26,Buckingham Research Group,Not Provided,3,neutral,-0.0
718,718,718,-0.0,D,-2147483648,2012-04-26,EVA Dimensions,Not Provided,1,underweight,-0.0
719,719,719,-0.0,M,-2147483648,2012-04-25,Goldman Sachs,12 month,3,neutral/neutral,10.0
720,720,720,-0.0,M,-2147483648,2012-04-25,SunTrust Robinson Humphrey,12 month,5,buy,17.0
721,721,721,-0.0,M,-2147483648,2012-04-25,ISI Group,Not Provided,3,hold,10.0
722,722,722,-0.0,M,-2147483648,2012-04-25,Barclays,Not Provided,3,equalwt/neutral,11.0
723,723,723,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
724,724,724,-0.0,M,-2147483648,2012-05-03,Lazard Capital Markets,Not Provided,3,neutral,-0.0
725,725,725,-0.0,M,-2147483648,2012-04-26,Buckingham Research Group,Not Provided,3,neutral,-0.0
726,726,726,-0.0,D,-2147483648,2012-04-26,EVA Dimensions,Not Provided,1,underweight,-0.0
727,727,727,-0.0,M,-2147483648,2012-04-25,Goldman Sachs,12 month,3,neutral/neutral,10.0
728,728,728,-0.0,M,-2147483648,2012-04-25,SunTrust Robinson Humphrey,12 month,5,buy,17.0
729,729,729,-0.0,M,-2147483648,2012-04-25,ISI Group,Not Provided,3,hold,10.0
730,730,730,-0.0,M,-2147483648,2012-04-25,Barclays,Not Provided,3,equalwt/neutral,11.0
731,731,731,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
732,732,732,-0.0,M,-2147483648,2012-06-07,SunTrust Robinson Humphrey,Not Provided,5,buy,17.0
733,733,733,-0.0,M,-2147483648,2012-06-04,Lazard Capital Markets,Not Provided,3,neutral,-0.0
734,734,734,-0.0,M,-2147483648,2012-04-26,Buckingham Research Group,Not Provided,3,neutral,-0.0
735,735,735,-0.0,D,-2147483648,2012-04-26,EVA Dimensions,Not Provided,1,underweight,-0.0
736,736,736,-0.0,M,-2147483648,2012-04-25,Goldman Sachs,12 month,3,neutral/neutral,10.0
737,737,737,-0.0,M,-2147483648,2012-04-25,ISI Group,Not Provided,3,hold,10.0
738,738,738,-0.0,M,-2147483648,2012-04-25,Barclays,Not Provided,3,equalwt/neutral,11.0
739,739,739,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
740,740,740,-0.0,M,-2147483648,2012-07-26,Buckingham Research Group,Not Provided,3,neutral,-0.0
741,741,741,-0.0,U,-2147483648,2012-07-26,EVA Dimensions,Not Provided,3,hold,-0.0
742,742,742,-0.0,M,-2147483648,2012-07-25,SunTrust Robinson Humphrey,Not Provided,5,buy,17.0
743,743,743,-0.0,M,-2147483648,2012-07-25,ISI Group,12 month,3,hold,12.0
744,744,744,-0.0,M,-2147483648,2012-07-25,Lazard Capital Markets,Not Provided,3,neutral,-0.0
745,745,745,-0.0,M,-2147483648,2012-07-25,Barclays,Not Provided,3,equalweight,11.0
746,746,746,-0.0,M,-2147483648,2012-04-25,Goldman Sachs,12 month,3,neutral/neutral,10.0
747,747,747,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
748,748,748,-0.0,U,-2147483648,2012-08-11,EVA Dimensions,Not Provided,5,overweight,-0.0
749,749,749,-0.0,M,-2147483648,2012-07-26,Buckingham Research Group,Not Provided,3,neutral,-0.0
750,750,750,-0.0,M,-2147483648,2012-07-25,SunTrust Robinson Humphrey,Not Provided,5,buy,17.0
751,751,751,-0.0,M,-2147483648,2012-07-25,ISI Group,12 month,3,hold,12.0
752,752,752,-0.0,M,-2147483648,2012-07-25,Lazard Capital Markets,Not Provided,3,neutral,-0.0
753,753,753,-0.0,M,-2147483648,2012-07-25,Barclays,Not Provided,3,equalweight,11.0
754,754,754,-0.0,M,-2147483648,2012-04-25,Goldman Sachs,12 month,3,neutral/neutral,10.0
755,755,755,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
756,756,756,-0.0,U,-2147483648,2012-08-11,EVA Dimensions,Not Provided,5,overweight,-0.0
757,757,757,-0.0,M,-2147483648,2012-07-26,Buckingham Research Group,Not Provided,3,neutral,-0.0
758,758,758,-0.0,M,-2147483648,2012-07-25,SunTrust Robinson Humphrey,Not Provided,5,buy,17.0
759,759,759,-0.0,M,-2147483648,2012-07-25,ISI Group,12 month,3,hold,12.0
760,760,760,-0.0,M,-2147483648,2012-07-25,Lazard Capital Markets,Not Provided,3,neutral,-0.0
761,761,761,-0.0,M,-2147483648,2012-07-25,Barclays,Not Provided,3,equalweight,11.0
762,762,762,-0.0,M,-2147483648,2012-01-11,Telsey Advisory Group,Not Provided,-2147483648,no rating system,13.0
763,763,763,-0.0,U,-2147483648,2012-11-01,EVA Dimensions,Not Provided,5,buy,-0.0
764,764,764,-0.0,M,-2147483648,2012-10-25,Buckingham Research Group,Not Provided,3,neutral,-0.0
765,765,765,-0.0,M,-2147483648,2012-10-25,ISI Group,Not Provided,3,hold,12.0
766,766,766,-0.0,M,-2147483648,2012-10-25,Barclays,Not Provided,3,equalweight,13.0
767,767,767,-0.0,M,-2147483648,2012-10-25,Telsey Advisory Group,Not Provided,-2147483648,no rating system,14.0
768,768,768,-0.0,M,-2147483648,2012-10-24,Lazard Capital Markets,Not Provided,3,neutral,-0.0
769,769,769,-0.0,M,-2147483648,2012-11-25,Telsey Advisory Group,Not Provided,-2147483648,no rating system,14.0
770,770,770,-0.0,U,-2147483648,2012-11-01,EVA Dimensions,Not Provided,5,buy,-0.0
771,771,771,-0.0,M,-2147483648,2012-10-25,Buckingham Research Group,Not Provided,3,neutral,-0.0
772,772,772,-0.0,M,-2147483648,2012-10-25,ISI Group,Not Provided,3,hold,12.0
773,773,773,-0.0,M,-2147483648,2012-10-25,Barclays,Not Provided,3,equalweight,13.0
774,774,774,-0.0,M,-2147483648,2012-10-24,Lazard Capital Markets,Not Provided,3,neutral,-0.0
775,775,775,-0.0,M,-2147483648,2012-11-25,Telsey Advisory Group,Not Provided,-2147483648,no rating system,14.0
776,776,776,-0.0,U,-2147483648,2012-11-01,EVA Dimensions,Not Provided,5,buy,-0.0
777,777,777,-0.0,M,-2147483648,2012-10-25,Buckingham Research Group,Not Provided,3,neutral,-0.0
778,778,778,-0.0,M,-2147483648,2012-10-25,ISI Group,Not Provided,3,hold,12.0
779,779,779,-0.0,M,-2147483648,2012-10-25,Barclays,Not Provided,3,equalweight,13.0
780,780,780,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
781,781,781,-0.0,M,-2147483648,2013-01-13,Telsey Advisory Group,Not Provided,-2147483648,no rating system,14.0
782,782,782,-0.0,D,-2147483648,2013-01-04,ISI Group,Not Provided,3,neutral,12.0
783,783,783,-0.0,M,-2147483648,2012-10-25,Buckingham Research Group,Not Provided,3,neutral,-0.0
784,784,784,-0.0,M,-2147483648,2012-10-25,Barclays,Not Provided,3,equalweight,13.0
785,785,785,-0.0,M,-2147483648,2013-02-14,Buckingham Research Group,12 month,3,neutral,12.0
786,786,786,-0.0,M,-2147483648,2013-02-14,ISI Group,12 month,3,neutral,12.0
787,787,787,-0.0,M,-2147483648,2013-02-14,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
788,788,788,-0.0,M,-2147483648,2013-02-13,Barclays,Not Provided,3,equalweight,13.0
789,789,789,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
790,790,790,-0.0,M,-2147483648,2013-03-24,ISI Group,12 month,3,neutral,12.0
791,791,791,-0.0,M,-2147483648,2013-02-14,Buckingham Research Group,12 month,3,neutral,12.0
792,792,792,-0.0,M,-2147483648,2013-02-14,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
793,793,793,-0.0,M,-2147483648,2013-02-13,Barclays,Not Provided,3,equalweight,13.0
794,794,794,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
795,795,795,-0.0,M,-2147483648,2013-05-01,ISI Group,12 month,3,neutral,12.0
796,796,796,-0.0,M,-2147483648,2013-05-01,Barclays,Not Provided,3,equalweight,13.0
797,797,797,-0.0,M,-2147483648,2013-04-25,Buckingham Research Group,12 month,3,neutral,12.0
798,798,798,-0.0,M,-2147483648,2013-04-25,Telsey Advisory Group,12 month,-2147483648,no rating system,13.5
799,799,799,-0.0,D,-2147483648,2013-01-23,EVA Dimensions,Not Provided,5,overweight,-0.0
