Date,strategy_returns,margin,benchmark_returns
2011-12-19,-725.5911000000007,196259.64250000002,-2396.2865561075237
2011-12-20,666.2746999999963,201091.77410000004,6782.114478343343
2011-12-21,466.93830000000315,192667.67900000003,434.0382955992899
2011-12-22,47.29160000000277,193624.2029,1985.4971199089605
2011-12-23,14.638699999996213,194771.4728,2003.8453570439824
2011-12-27,-165.80919999999838,195097.4896,177.32931789704517
2011-12-28,-70.5370000000045,192343.48479999998,-2941.339483892367
2011-12-29,235.77250000000447,194464.3663,2316.135681392414
2011-12-30,450.94489999999627,204222.49310000002,-1101.795475989975
2012-01-03,235.3035000000012,215657.389,3562.8081048265085
2012-01-04,-544.3063999999968,215364.9057,360.37442725179557
2012-01-05,-441.4652000000002,204399.9071,596.7346786423454
2012-01-06,-88.30009999999372,204127.2702,-577.6456827064097
2012-01-09,-576.8787000000058,204991.6408,544.0390158635267
2012-01-10,286.88879999999654,205847.0508,1943.2935684111421
2012-01-11,2.165400000002961,205709.0063,121.49660607376005
2012-01-12,265.8012999999966,205463.9092,537.7648817022277
2012-01-13,-336.13809999999876,215838.95169999998,-1159.4839910150276
2012-01-17,-1094.4360999999992,215617.55659999998,869.7862654846634
2012-01-18,-572.5789,216683.863,2477.9722482822594
2012-01-19,-711.8171000000042,217600.4668,1182.5900602138126
2012-01-20,1430.5361000000044,217970.0569,136.39222570518393
2012-01-23,589.7369999999986,207049.5566,119.2706153437054
2012-01-24,-913.2767000000027,206598.9735,-255.44395360166004
2012-01-25,779.093960000006,208521.25980000003,1875.3931034466427
2012-01-26,-1129.9994999999983,208402.4695,-1149.713615911749
2012-01-27,-959.3895000000032,207861.322,-101.96839166974368
2012-01-30,-147.0007999999981,206936.8172,-765.1110317139819
2012-01-31,83.31650000000118,206602.3039,-85.30354148212646
2012-02-01,-100.49850000000151,209804.39659999998,1962.7284771824748
2012-02-02,-324.3533000000042,208460.1733,355.29984318653504
2012-02-03,-256.38529999999685,210406.9087,3141.9606293002753
2012-02-06,309.9080000000049,199483.43230000001,-149.92855091503415
2012-02-07,251.09599999999784,199673.9129,566.7758903877332
2012-02-08,424.2586999999932,199297.85929999998,665.113212820213
2012-02-09,1131.647700000004,199879.68000000002,281.83674259426397
2012-02-10,-618.7146999999989,198105.2269,-1654.1252834308752
2012-02-13,100.48919999999964,198443.6493,1666.4240245696544
2012-02-14,44.69880000000035,199407.1789,-281.4827809642327
2012-02-15,851.7445999999974,198712.70909999998,-1044.4538107904023
2012-02-16,164.47339999999917,201420.98930000002,2480.1159004261453
2012-02-17,517.420400000004,201560.0317,594.7098140031868
2012-02-21,168.49439999999265,200646.07809999998,98.58215301961583
2012-02-22,126.98350000000214,209410.49990000005,-719.3333179589356
2012-02-23,904.756600000006,220847.83530000004,986.9132881172108
2012-02-24,-260.6780000000067,221596.2993,490.47310597256705
2012-02-27,666.6895000000002,221386.8248,376.4631616498792
2012-02-28,-947.4327000000026,221134.0522,651.9866100258482
2012-02-29,522.6095000000059,220381.8799,-878.1991502973607
2012-03-01,-338.3326850000046,221069.30060000002,1161.3620834327685
2012-03-02,-248.70009999999903,220748.8753,-680.2068351415951
2012-03-05,388.5004000000018,219925.35940000002,-917.3204598886633
2012-03-06,67.23849999999418,206718.1265,-3277.901643730722
2012-03-07,117.41910000000286,207402.29349999997,1563.48002520729
2012-03-08,337.9279999999984,209429.37949999998,2229.868145048402
2012-03-09,117.77420000000029,210155.7759,866.8057369508681
2012-03-12,70.52489999999989,219631.39860000001,16.291816885259962
2012-03-13,-188.94099999999935,222222.7342,4043.3350398110083
2012-03-14,-989.3072000000006,220362.7695,-243.22965389111107
2012-03-15,63.788800000001345,222077.37550000002,1297.5661865554418
2012-03-16,222.3211000000028,222558.21959999998,-668.9393153342396
2012-03-19,-557.3202000000002,222698.813,878.6143171029554
2012-03-20,-594.6543999999986,221227.7636,-652.4094796232544
2012-03-21,-874.7355000000032,222577.6569,-367.0542632064794
2012-03-22,-283.17949999999814,209766.2474,-1614.4910501318968
2012-03-23,-290.79510000000073,209652.1667,724.5469554636744
2012-03-26,-882.6741999999994,211869.27629999997,3145.63543705388
2012-03-27,-295.4815000000014,211573.57069999998,-696.3891741518579
2012-03-28,1008.6524999999965,209638.45,-1111.3449558904806
2012-03-29,677.3059000000032,209163.3791,-382.93134458335004
2012-03-30,-399.1408000000039,209379.5239,927.0012439296436
2012-04-02,226.75150000000292,211137.35450000002,1639.44549845033
2012-04-03,542.7135999999996,211539.43660000002,-916.4790216881972
2012-04-04,471.0565000000025,210150.5671,-2221.2737848373085
2012-04-05,-427.98260000000084,195577.81,-112.17543788296157
2012-04-09,-246.38730000000214,202200.75650000002,-2517.194678284833
2012-04-10,-63.3144999999989,198171.8472,-3761.92691177111
2012-04-11,135.5524000000023,199516.88729999997,1814.1219821861341
2012-04-12,57.863899999994075,202251.7245,2928.3684638923787
2012-04-13,291.88790000000154,200141.4364,-2664.5202541151857
2012-04-16,292.70849999999655,200069.9853,-147.0860962527514
2012-04-17,-51.53939999999787,203744.7859,3323.057997640679
2012-04-18,12.909500000003106,202467.353,-760.6140244468523
2012-04-19,542.1773999999978,201575.32189999998,-1439.0924691738094
2012-04-20,-489.7879000000005,201040.86559999996,374.3036648614433
2012-04-23,-72.06400000000184,199292.18459999998,-1884.644935646984
2012-04-24,-38.71730000000052,199518.09769999998,852.0052119515176
2012-04-25,-193.47551999999854,200410.6887,3068.6611812203378
2012-04-26,-977.8267999999982,201411.49690000003,1561.9134215344866
2012-04-27,17.893799999995053,202338.6429,367.78753370946043
2012-04-30,209.6647000000035,192446.0055,-830.1573683513196
2012-05-01,355.7520000000017,192686.4818,1394.0807653848408
2012-05-02,-1608.1764000000016,193305.71610000002,-660.881823428955
2012-05-03,-656.6304999999946,190240.6252,-1716.9856708130567
2012-05-04,-404.80390000000284,186537.69770000002,-3621.4339748847265
2012-05-07,-575.3074,186934.3429,163.59600356939808
2012-05-08,102.24460000000087,186609.28360000002,-899.1217264007631
2012-05-09,812.0840999999988,176913.7856,-1329.494581918505
2012-05-10,-1322.2018000000025,176655.2698,462.3208116194557
2012-05-11,-59.004199999993965,176615.70160000003,-675.5762035357694
2012-05-14,-491.1754000000006,186090.18970000005,-2479.092893850985
2012-05-15,-967.7333999999953,185229.64250000002,-1286.8348681333987
2012-05-16,-429.61660000000313,185290.6886,-858.921960543228
2012-05-17,-114.50109999999866,182934.4655,-3322.3552651046243
2012-05-18,15.70130000000026,162440.474,-1918.2462775248332
2012-05-21,557.2331999999984,166752.9006,3852.3366001610457
2012-05-22,-210.7358000000013,166607.0848,390.6122658537393
2012-05-23,-105.34119999999857,168432.51119999998,118.67516446528752
2012-05-24,82.665199999997,168850.45059999998,440.56019105935485
2012-05-25,270.6075000000019,158703.0093,-727.1893586564506
2012-05-29,595.7534999999974,160420.40759999998,2714.628613354578
2012-05-30,-1074.2974000000002,157611.459,-3252.0976685622322
2012-05-31,-15.726899999997102,158165.47879999998,-493.2960854441695
2012-06-01,-6.475800000001755,155444.5782,-5642.799097788028
2012-06-04,-308.3390000000003,155419.05920000002,-104.9281483567868
2012-06-05,688.7151999999967,156605.4094,1697.132936326192
2012-06-06,287.93360000000496,159380.12050000002,5035.770683979676
2012-06-07,34.92239999999573,158804.6753,135.86513594915397
2012-06-08,-485.21100000000246,159889.6927,1782.149573150993
2012-06-11,-629.5734999999977,157674.94879999998,-2837.3643459038244
2012-06-12,158.295600000002,159337.3462,2566.7573713775564
2012-06-13,-425.0972000000044,158177.6103,-1433.249670151773
2012-06-14,-810.9249999999956,149258.0337,2375.839591475162
2012-06-15,816.4400999999966,150550.5655,1125.082577930293
2012-06-18,-238.6417000000028,162046.1932,434.4184916611543
2012-06-19,230.41480000000297,163249.8346,2167.890493728502
2012-06-20,171.63449999999713,161676.4928,-363.35914131038413
2012-06-21,-511.5702999999988,158168.7052,-5029.1159998956755
2012-06-22,-747.9432000000033,161125.72609999997,1726.133006553097
2012-06-25,-313.363099999995,158486.78620000003,-3593.816598717157
2012-06-26,-108.62180000000305,158610.1166,1126.4354738612349
2012-06-27,-44.030800000000454,160168.89179999998,2025.9353250028628
2012-06-28,370.30450000000315,160849.5467,-644.5785484513071
2012-06-29,550.9568000000008,164331.1275,5595.145944804892
2012-07-02,-665.4232000000025,153580.1583,666.9207051944156
2012-07-03,1102.9065999999984,145117.69090000002,1480.9327188547572
2012-07-05,711.4625000000024,144503.7266,-1014.5161884088579
2012-07-06,-201.97089999999602,142998.10150000002,-2130.013029878725
2012-07-09,-659.0699000000014,141608.5225,-281.21270375170525
2012-07-10,-617.742300000003,140185.8158,-1954.3991972384383
2012-07-11,-469.4555999999938,139770.78830000001,33.416807050872634
2012-07-12,-35.609800000001655,139660.68829999998,-1085.8843260178783
2012-07-13,-141.2140000000042,141555.2311,3760.3431634619083
2012-07-16,-399.8991999999929,140835.63210000002,-528.327719814561
2012-07-17,-57.70569999999992,141932.4298,1539.080470706516
2012-07-18,764.1443999999988,143777.12939999998,1660.0747296786956
2012-07-19,427.3441999999985,144500.9934,587.35931397269
2012-07-20,17.40019999999975,143364.7666,-2050.3842399005957
2012-07-23,-369.020899999998,142166.0145,-2266.392645624097
2012-07-24,921.7262999999978,150012.5806,-1932.8403397509132
2012-07-25,-314.6946799999955,149112.76340000003,58.57329379243843
2012-07-26,-33.5985000000052,151079.92849999998,3697.5188116384743
2012-07-27,307.90930000000384,153920.6558,4123.059006019505
2012-07-30,-29.660700000000233,153619.4031,8.080999635474464
2012-07-31,-262.9769999999998,154012.2122,-1567.6574065718573
2012-08-01,787.7154000000031,152710.4629,-195.30304979167516
2012-08-02,-453.06170000000213,150501.5152,-1547.4976280659025
2012-08-03,253.31840000000102,153479.1402,4443.492066212305
2012-08-06,1003.7763999999981,153805.16420000003,435.8717195330949
2012-08-07,519.6274,154296.1836,1123.682620133642
2012-08-08,339.617700000002,154213.7269,271.5329905310614
2012-08-09,43.72509999999709,154786.2093,191.43841545171603
2012-08-10,-15.37589999999949,155145.10880000002,366.610488050053
2012-08-13,8.267299999999452,154983.7949,-111.39489308651405
2012-08-14,-307.98269999999553,154870.1214,31.842938820755023
2012-08-15,-38.86710000000014,155369.88400000002,254.70732283836443
2012-08-16,362.7232999999943,155995.6906,1653.7182396998667
2012-08-17,-124.2160999999969,165765.8263,299.9087240588508
2012-08-20,190.05679999999734,165510.5568,15.763576092972588
2012-08-21,370.72700000000066,164481.0738,-677.7861010108968
2012-08-22,155.79429999999826,164026.2021,94.86167814197091
2012-08-23,-409.725799999998,162745.6287,-1825.3147387396136
2012-08-24,-281.83950000000067,163086.9576,1346.3684181006233
2012-08-27,151.9807000000041,162481.98090000002,47.51463321816762
2012-08-28,69.96880000000186,161855.7445,-221.68795735911598
2012-08-29,103.82079999999948,163591.4066,174.35585387486827
2012-08-30,-23.043299999998325,162051.1822,-1615.4975294176083
2012-08-31,-577.1993000000002,162464.97090000001,1068.864486272021
2012-09-04,28.60239999999461,162850.6889,-206.4072558494647
2012-09-05,786.2818000000066,162311.7433,-190.70540301220726
2012-09-06,138.49239999999992,165273.50920000003,4549.016117987759
2012-09-07,218.43509999999924,165577.0978,872.9975233946569
2012-09-10,661.4553000000005,165582.4056,-1273.3579325841963
2012-09-11,590.5954999999997,166147.0359,624.6993934641247
2012-09-12,-255.13400000000024,176263.3832,747.5556385743868
2012-09-13,-872.1883999999974,178116.0926,3414.9065361742346
2012-09-14,-369.7037999999966,178112.4796,993.8074983188385
2012-09-17,-63.337400000002525,176657.4186,-761.0925186433309
2012-09-18,-313.012700000004,186994.0859,-183.28460533468441
2012-09-19,-323.2673999999987,188130.60869999998,122.28974213070168
2012-09-20,-73.09159999999952,187311.69950000002,15.277881723961915
2012-09-21,-440.30509999999947,187109.7588,-1283.2545900598102
2012-09-24,-59.714100000002816,186909.65759999998,-345.7082888892064
2012-09-25,153.71870000000035,184942.81290000002,-2377.5308521074503
2012-09-26,908.5633000000016,184273.4382,-1252.0600453610164
2012-09-27,-609.3586000000053,185540.1646,2103.7033809774816
2012-09-28,-125.55059999999708,184883.3934,-1038.1967068332153
2012-10-01,-220.13720000000103,185408.35700000002,583.7844469943949
2012-10-02,-1217.4203000000002,186166.0427,240.67069422538992
2012-10-03,820.8286999999982,186850.87320000003,915.1186829422335
2012-10-04,443.28430000000117,189112.5955,1598.807314503001
2012-10-05,182.9296000000012,189243.3346,23.006999988696414
2012-10-08,568.9599000000023,187845.5195,-763.7539988727368
2012-10-09,224.2928999999989,185858.44040000002,-2219.07450386227
2012-10-10,-51.30139999999815,184675.3201,-1429.9334459006814
2012-10-11,-550.7890000000036,185652.45659999998,125.14043824127478
2012-10-12,-100.1566319999996,184493.7437,-734.789806768607
2012-10-15,198.76610000000065,185615.9473,1866.54464706565
2012-10-16,342.87309999999593,186997.22730000003,2271.1321928062466
2012-10-17,30.498400000004082,188592.6151,1016.3769852099585
2012-10-18,431.607800000006,198538.9557,-582.5450031342851
2012-10-19,884.4370999999958,186212.3739,-3735.544548709835
2012-10-22,-92.63729999999764,185652.13559999998,31.88642068711187
2012-10-23,1231.8065,185778.5391,-3110.046611333082
2012-10-24,116.62599999999684,184438.9471,-633.9316218075954
2012-10-25,-321.35529999999744,185603.66520000002,651.6229981912874
2012-10-26,50.217200000000226,185916.0174,-126.7773597624963
2012-10-31,637.7739999999977,186123.5977,0.0
2012-11-01,-555.6184000000023,187892.89450000002,2346.7085733097592
2012-11-02,-22.929599999995816,186333.61070000002,-1992.8634503284613
2012-11-05,1125.5519999999983,185426.2047,456.92932384345835
2012-11-06,775.3644999999982,186750.4102,1756.0569491898027
2012-11-07,848.6516000000017,184018.6908,-5079.532321235923
2012-11-08,208.5014000000002,182182.31459999998,-2694.9081149108893
2012-11-09,124.20670000000162,191788.46420000002,194.8361560910721
2012-11-12,-577.3149999999985,192115.39620000002,170.33356335738966
2012-11-13,79.32739999999846,201705.8109,-769.9714267731572
2012-11-14,205.4847,199426.18579999998,-3025.602358284711
2012-11-15,1360.118700000004,209630.0697,-379.0680937176779
2012-11-16,-271.3225000000017,210718.6922,1106.593748536202
2012-11-19,-215.03659999999866,213543.70560000002,4536.109178680363
2012-11-20,-930.3243000000052,223093.39529999997,96.65486590531012
2012-11-21,-90.13019999999705,223635.40370000002,418.65720577211624
2012-11-23,10.900100000000691,235961.25639999998,3053.71385651609
2012-11-26,312.4765999999986,235488.28019999998,-475.6841702654589
2012-11-27,591.1835000000007,236753.05649999998,-1144.0701731362153
2012-11-28,-4.720199999994719,248404.3969,1804.767142633781
2012-11-29,-316.54240000000345,249429.6361,1045.691406952194
2012-11-30,-353.56330000000435,250180.6758,55.19580897236363
2012-12-03,152.45080000000047,248997.42770000003,-1111.5275582815582
2012-12-04,86.28240000000312,238490.41500000004,-316.89858591739187
2012-12-05,856.0535000000011,249820.24440000003,396.68411484971347
2012-12-06,317.23169999999925,249166.44,760.2878582843816
2012-12-07,454.9307000000059,260064.9547,686.6814926552249
2012-12-10,144.73119999999597,249532.74850000002,91.27787412578367
2012-12-11,-601.9705999999976,249613.3355,1521.2029617451597
2012-12-12,-163.71260000000504,260165.8673,109.37574415995981
2012-12-13,43.036699999998554,259229.53399999999,-1374.3386656210475
2012-12-14,-615.9324999999949,257950.2931,-824.8195534937092
2012-12-17,-289.07749999999714,260392.28779999996,2625.861079507432
2012-12-18,1649.1340999999998,263232.99490000005,2494.2786382704294
2012-12-19,850.7937999999997,260559.2757,-1665.107290921772
2012-12-20,-287.9506000000002,261292.5013,1289.2439923679806
2012-12-21,-85.27169999999492,259065.9376,-3598.503328238065
2012-12-24,-202.89180000000184,258980.1693,-690.6342947800143
2012-12-26,142.48109999999568,256817.80409999998,-944.6850364176439
2012-12-27,306.89270000000096,256490.20229999995,-297.8866828168813
2012-12-28,-0.7430000000016825,254001.8222,-2424.896197285552
2012-12-31,726.309200000002,257251.39840000003,3809.3346371378175
2013-01-02,424.60920000000044,262110.3237,5744.412722764012
2013-01-03,741.6320000000013,261050.5119,-500.08787116032795
2013-01-04,-116.2983999999991,261542.5985,977.9595659327864
2013-01-07,-1067.2670999999984,259853.22580000001,-613.258681550037
2013-01-08,-330.78300000000536,259852.3898,-644.7287125142636
2013-01-09,-194.50369999999984,259748.67260000005,570.3654618033047
2013-01-10,-20.019100000004585,260132.1527,1781.707571768831
2013-01-11,1.4250999999983947,260160.84089999998,-15.238409361607374
2013-01-14,376.86770000000934,260346.60570000001,-152.39445494667532
2013-01-15,411.8671999999906,261310.2811,152.49814580531765
2013-01-16,54.97750000000988,259853.2382,-30.478890989309072
2013-01-17,-397.0816000000075,261401.8484,1447.9442274435983
2013-01-18,-268.33599999999535,261531.00920000003,499.7415757684586
2013-01-22,485.5551999999965,262307.11460000003,1208.7994331023167
2013-01-23,220.36349999999868,261716.54600000003,360.6944677370293
2013-01-24,2345.5718,261646.76559999998,60.0191537497606
2013-01-25,787.7536000000081,260505.6092,1260.0647942418498
2013-01-28,330.8439999999981,259810.07519999996,-268.5043226636764
2013-01-29,-480.7752999999985,271062.0455,881.153126442012
2013-01-30,-1.971899999994065,270058.8826,-877.7024404961685
2013-01-31,-1163.9939000000059,270602.6304,-552.587553870418
2013-02-01,7.625500000000727,272250.2621,2305.643609423783
2013-02-04,211.92200000000398,269210.48149999994,-2526.684243173783
2013-02-05,-564.6548000000075,270714.2404,2270.717124475787
2013-02-06,67.7818000000008,272268.16730000003,163.2169330546599
2013-02-07,288.0556000000004,272363.8084,-296.5421075550085
2013-02-08,-182.79950000000832,273117.87669999996,1247.1269270513696
2013-02-11,415.4227000000059,271889.9893,-44.293779622548726
2013-02-12,43.43449999999342,270204.6186,369.1877922021613
2013-02-13,745.6553000000017,271130.628,193.13626339035386
2013-02-14,3131.9071000000004,279423.6302,204.75440161233323
2013-02-15,621.734100000006,280687.7535,-264.90757423475617
2013-02-19,-946.6272000000057,281642.2024,1679.733340179458
2013-02-20,149.94410000000516,278894.0608,-2793.3550573577
2013-02-21,-85.14959999999513,266321.25820000004,-1362.4712759276106
2013-02-22,-502.2052999999995,268569.1867,2190.307084087417
2013-02-25,100.42880000000042,263704.5443,-4264.439113387001
2013-02-26,-981.9475000000025,263847.6966,1534.2889623348467
2013-02-27,440.1552999999995,278149.1889,2823.617731250922
2013-02-28,829.5977999999958,278040.75489999994,-442.6170592260062
2013-03-01,-339.76779999999235,267874.93710000004,739.1548212192075
2013-03-04,-900.7996000000078,269462.8127,1193.4947417064327
2013-03-05,-321.0097000000031,271140.1372,2007.9344696535557
2013-03-06,440.542100000001,270190.11730000004,305.05262963847485
2013-03-07,68.92680000000206,281498.4555,400.38136485221133
2013-03-08,157.96010000000155,281843.9205,961.5186626286738
2013-03-11,-296.3075999999991,282296.1549,850.7118482060779
2013-03-12,108.90250000000395,282223.8182,-502.7512895695031
2013-03-13,759.1745999999891,283453.4096,323.9238701199161
2013-03-14,-141.01009999999616,284528.9513,1186.0067543332166
2013-03-15,3.767099999994315,283906.9115,-1287.0150730624273
2013-03-18,88.84260000000461,282666.89839999995,-1236.917226499896
2013-03-19,-665.8749999999994,273355.76249999995,-520.6527002673317
2013-03-20,-59.666099999995375,274470.50320000004,1565.5950254271493
2013-03-21,206.1357000000013,272122.96650000004,-1916.0665722185418
2013-03-22,-596.4240000000011,273270.9619,1801.9099462201495
2013-03-25,-73.66600000000358,272314.0659,-936.261190093564
2013-03-26,-99.90840000000097,274205.9559,1793.5907767906506
2013-03-27,-111.11809999999436,272897.66599999997,0.0
2013-03-28,-667.5041000000093,273890.8142,688.7811764340868
2013-04-01,-358.1106000000087,272247.5038,-886.9499293537325
2013-04-02,346.57860000000585,273535.7608,1105.9110808418054
2013-04-03,95.29310000000993,260189.17930000002,-2272.4217228366338
2013-04-04,842.6415999999945,261625.00850000003,909.6161224039223
2013-04-05,281.267899999992,261003.2586,-1009.4753013784664
2013-04-08,873.3426000000028,263046.26,1519.6193827219827
2013-04-09,871.3007000000023,263756.48339999997,774.779613601215
2013-04-10,782.2718999999948,279354.2698,2745.2818359742664
2013-04-11,-205.61069999999927,280482.02369999996,734.5168774364914
2013-04-12,189.89500000000464,279981.35709999996,-549.0881632460034
2013-04-15,-741.0455000000006,273412.1312,-5196.68680507121
2013-04-16,-459.59620000000183,276337.976,3311.6594789004644
2013-04-17,-223.27280000000195,263426.3719,-3274.830107662784
2013-04-18,-328.385600000001,262842.5991,-1401.603566136236
2013-04-19,-563.0643999999975,266932.9207,1948.4205485449515
2013-04-22,619.1153999999995,266455.7037,994.6443412281985
2013-04-23,665.1816999999992,269282.4934,2310.5827308256703
2013-04-24,2354.2271999999984,268336.1581,142.0500221131166
2013-04-25,-859.2470000000045,257462.01830000003,908.5443116902692
2013-04-26,-264.62720000000326,266799.66000000003,-395.88333944754555
2013-04-29,305.1641999999964,267326.8492,1501.3531116247084
2013-04-30,239.86260000000587,267066.4918,534.6395446216726
2013-05-01,-151.26939999999865,265753.6124,-1965.0371671225237
2013-05-02,254.06169999999258,267227.1024999999,2081.538991587246
2013-05-03,713.1387000000025,269347.116,2270.026399199759
2013-05-06,-40.160000000001006,268247.776,572.2332076664374
2013-05-07,278.1316000000009,281916.6818,1135.8717873493692
2013-05-08,511.9202000000016,281799.6607,1020.1484814637463
2013-05-09,-635.3860999999985,279362.9796,-629.815568290383
2013-05-10,-98.47620000000268,280836.2834,727.911368832803
2013-05-13,125.03460000000163,280148.19800000003,178.3027246540018
2013-05-14,146.58420000000032,282765.9922,2316.0928645239596
2013-05-15,109.10049999999936,283999.3447,1200.459810734929
2013-05-16,701.9010999999919,281753.8138,-1045.6494403865968
2013-05-17,481.6944000000109,284118.02420000004,2168.8789151091064
2013-05-20,528.5065000000042,281611.7527,-13.425573552766519
2013-05-21,171.67349999999183,281570.1162,322.23306759490094
2013-05-22,-992.8709999999921,277483.2152,-1662.4806536083324
2013-05-23,822.3988999999991,276564.4541,-648.3500991215956
2013-05-24,565.9912000000097,285910.74090000003,-192.36002740641638
2013-05-28,-1242.1059000000037,285263.4374,1344.9652327229871
2013-05-29,1326.666699999997,282196.1441,-1455.542073850258
2013-05-30,691.7325000000023,282891.4462,827.4856565970026
2013-05-31,364.128399999993,278974.9684,-3223.43220082533
2013-06-03,-382.42560000000014,280403.5396,1240.9954726392975
2013-06-04,1328.1538999999987,279522.8315,-1077.3346800314437
2013-06-05,-377.96929999999935,275993.9502,-3135.2499935712744
2013-06-06,469.716399999999,277839.1326,2026.244315750668
2013-06-07,-295.5327999999964,292305.8335,2850.9918670342736
2013-06-10,-164.20070000000592,292027.91469999996,0.0
2013-06-11,148.85319999999683,290226.1409,-2314.704765551795
2013-06-12,271.1862999999978,288537.0992,-1852.3988985262565
2013-06-13,3411.940500000004,302762.4501,3408.663067880176
2013-06-14,405.60830000000243,311654.5157,-1412.6481533477886
2013-06-17,-687.3623000000035,313716.0234,1737.521397186814
2013-06-18,-336.7408000000013,315072.9886,1765.0440874037197
2013-06-19,707.1049999999965,309352.69360000006,-3090.048024701221
2013-06-20,356.8158000000092,301616.092,-5553.456260659853
2013-06-21,-721.8535000000082,305218.27849999996,-464.0009611902879
2013-06-24,-317.1020000000018,293599.97329999995,-2832.0507639974544
2013-06-25,35.09910000000229,296426.9804,2161.923374560553
2013-06-26,264.6122999999897,299239.62820000004,2211.937641198092
2013-06-27,521.0472000000016,302467.6142,1315.5921905625623
2013-06-28,-664.3231999999924,301740.819,-918.323233346559
2013-07-01,120.7231999999956,302326.85459999996,1313.2959319080458
2013-07-02,136.66010000000014,300288.1731,-208.34766195782402
2013-07-03,-1358.1701000000035,298270.023,97.31937685196104
2013-07-05,-241.62000000000126,299806.4690000001,2418.0317045433735
2013-07-08,-241.74059999999662,302338.2854,1271.7276133193943
2013-07-09,1171.4957999999983,304993.8732000001,1619.9940955488423
2013-07-10,343.5820000000029,306509.17490000004,84.1509389159336
2013-07-11,-598.9000999999971,300706.8668000001,3050.0050120642395
2013-07-12,113.96239999999851,301353.4472,93.69837997076348
2013-07-15,291.37800000000374,313545.3782,863.002856868898
2013-07-16,-47.08450000000529,310460.1247,-839.6997453584758
2013-07-17,46.880199999997856,309631.07450000005,568.728164338298
2013-07-18,424.4197999999991,310346.4115,1227.5907561019308
2013-07-19,-142.88450000000495,311434.9702,398.1640165039534
2013-07-22,209.3948000000113,320839.00840000005,437.2037194167517
2013-07-23,-681.7614000000024,319219.6386,-476.02093781967415
2013-07-24,-499.3778000000052,315693.1813,-821.5587408764885
2013-07-25,50.45980000000407,315596.5383,545.2876525334403
2013-07-26,700.7149999999981,305357.3596,238.81355875343272
2013-07-29,366.43820000000164,304358.7552,-689.1715034169954
2013-07-30,607.2883999999965,303827.0026,-2.6588353388831867
2013-07-31,172.65440000000427,303233.0922,162.1908797577165
2013-08-01,79.65039999999937,307125.7146,2590.520559158729
2013-08-02,85.55900000000084,307406.9026,380.8548706089521
2013-08-05,42.84200000000075,296256.1016,-327.76619609547834
2013-08-06,443.5457999999975,285650.05740000005,-1273.5953669794096
2013-08-07,369.3150999999938,284779.0454,-726.2687131888566
2013-08-08,-46.142999999997784,285499.98,821.3644959915808
2013-08-09,377.93629999999706,285003.0449,-646.7726572211144
2013-08-12,632.1785000000046,294738.3582,-263.42908542395776
2013-08-13,443.4038000000015,294377.5286,661.3356666340999
2013-08-14,-58.86649999999811,302656.67970000004,-1149.6378553999036
2013-08-15,1554.638299999995,298340.5012,-3134.636711749502
2013-08-16,112.21069999999968,297536.1934,-740.8918661470407
2013-08-19,-290.1178000000001,296173.9056,-1432.6365337001382
2013-08-20,448.58279999999985,298039.1684,1101.7933189353148
2013-08-21,181.66220000000243,296473.17220000003,-1380.6562108219116
2013-08-22,523.5202999999988,290185.212,2042.961760665606
2013-08-23,406.5174999999978,292091.991,755.8162949442963
2013-08-26,133.3199999999963,289574.56299999997,-833.9841881638198
2013-08-27,257.0132000000042,286855.74820000003,-3604.9266352803156
2013-08-28,-606.4779999999994,286226.7362,795.8941066322631
2013-08-29,856.7127999999987,286596.8175,355.5176406041173
2013-08-30,-301.7887000000023,286643.10770000005,-709.9091974346211
2013-09-03,-131.85269999999952,287333.7162,1013.4654959893727
2013-09-04,829.1515000000028,289845.113,1854.2008263916473
2013-09-05,259.7237999999933,287973.8748,283.96120800555224
2013-09-06,-395.9163999999953,288397.92960000003,108.03881652930512
2013-09-09,75.87779999999914,291381.3049,2151.6362362973114
2013-09-10,-144.32890000000089,293446.00680000003,1652.531018553197
2013-09-11,20.076199999998593,293666.1382,703.4230958236926
2013-09-12,-586.9215999999938,282642.73219999997,-595.3774273939991
2013-09-13,445.8893000000066,283517.2215,504.1022755740683
2013-09-16,276.4207999999971,284801.22339999996,1297.135737272096
2013-09-17,895.9102999999981,296929.9897,1000.1535958925779
2013-09-18,241.08929999999825,300345.703,2595.3974735912975
2013-09-19,-846.8449000000055,299388.016,-376.88784660600004
2013-09-20,-2.9689999999953898,296782.4403,-2646.5507685562516
2013-09-23,501.48460000000244,296334.8949,-1037.1365666774122
2013-09-24,-0.9933000000055756,296860.5216,-527.573765409501
2013-09-25,-232.1428000000032,295673.20879999996,-647.802732237039
2013-09-26,87.73360000000429,296975.1989,861.821114402263
2013-09-27,-222.33010000000087,285300.8704,-1031.5446752263174
2013-09-30,179.7441999999994,282911.2754,-1192.889342049244
2013-10-01,81.90659999999878,285805.1511,1774.229379821558
2013-10-02,145.0078999999991,284868.029,-211.76475718916583
2013-10-03,-173.01699999999633,291916.832,-2066.6590544304167
2013-10-04,-271.90719999999783,293518.0648,1698.1308114211183
2013-10-07,895.9056000000004,291738.4804,-1937.5020802861275
2013-10-08,549.6092999999951,289573.8147,-2610.325052473724
2013-10-09,759.7913999999985,289912.5488,162.52829941268791
2013-10-10,7.375199999997477,295491.7432,4831.713127159499
